"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.699863486E0,-9.768342972E-1,7.603984833E0,1.881842494E0,7.894056103E0
7.701786093E0,-8.882488012E-1,7.723694801E0,1.869871497E0,7.996303317E0
7.703800253E0,-7.805097699E-1,7.948749542E0,1.867477298E0,8.202395153E0
7.705783896E0,-6.057330370E-1,8.269572258E0,1.862688899E0,8.498373243E0
7.707767538E0,-4.932055473E-1,8.422801971E0,1.843535304E0,8.636287812E0
7.709720663E0,-3.256114423E-1,8.717288017E0,1.807622313E0,8.908682934E0
7.711734824E0,-9.576806426E-2,9.045293808E0,1.707065821E0,9.205464970E0
7.713657431E0,2.873042040E-2,9.210494041E0,1.651999116E0,9.357517139E0
7.715671591E0,2.226607651E-1,9.469067574E0,1.546654344E0,9.597132811E0
7.717594199E0,3.830722570E-1,9.691728592E0,1.434126854E0,9.804747181E0
7.719608359E0,6.799532771E-1,9.849745750E0,1.319205165E0,9.960930181E0
7.721530966E0,8.427590132E-1,1.014183807E1,1.280897856E0,1.025708641E1
7.723545126E0,1.113303781E0,1.040280628E1,1.235408068E0,1.053489710E1
7.725498251E0,1.343147159E0,1.047223854E1,1.163581967E0,1.062194649E1
7.727481894E0,1.441309452E0,1.059434223E1,1.137245774E0,1.075224573E1
7.729404501E0,1.637633920E0,1.068292809E1,1.082179189E0,1.086176363E1
7.731418661E0,1.817199111E0,1.068532181E1,1.019929886E0,1.088662352E1
7.733402304E0,1.881842494E0,1.067574501E1,9.792284966E-1,1.088447294E1
7.735385947E0,1.980004787E0,1.068532181E1,9.074024558E-1,1.090504013E1
7.737308554E0,1.991975784E0,1.057040024E1,8.355764151E-1,1.078886077E1
7.739322714E0,1.963245392E0,1.047463226E1,7.924807668E-1,1.068645307E1
7.741306357E0,1.905784607E0,1.023042393E1,6.655880809E-1,1.042768412E1
7.743289999E0,1.838746905E0,9.933543205E0,5.482721925E-1,1.011715737E1
7.745212607E0,1.790862918E0,9.768342972E0,4.572925270E-1,9.941671432E0
7.747226767E0,1.642422318E0,9.385271072E0,3.447650373E-1,9.534134838E0
7.749179892E0,1.393425345E0,9.038111687E0,3.375824392E-1,9.151123371E0
7.751163535E0,1.240196466E0,8.863334656E0,3.519476354E-1,8.956598441E0
7.753116660E0,7.852981687E-1,8.592789650E0,4.141969085E-1,8.638534960E0
7.755130820E0,2.059013397E-1,8.398859978E0,4.022258818E-1,8.411006476E0
7.757053427E0,-1.268926859E-1,8.327033043E0,3.639186621E-1,8.335947327E0
7.759067587E0,-7.613561153E-1,8.329427719E0,2.537853718E-1,8.368000734E0
7.760990195E0,-1.326387763E0,8.441955566E0,1.268926859E-1,8.546462428E0
7.763004355E0,-1.606509328E0,8.480262756E0,3.591302410E-2,8.631165529E0
7.764957480E0,-2.154781580E0,8.513781548E0,-1.747767180E-1,8.783968738E0
7.766941122E0,-2.659958124E0,8.561665535E0,-3.758896589E-1,8.973226119E0
7.768863730E0,-2.892195702E0,8.583212852E0,-4.908113480E-1,9.070679943E0
7.770877890E0,-3.330334663E0,8.578424454E0,-7.757213712E-1,9.234838316E0
7.772831015E0,-3.687070608E0,8.552088737E0,-9.816226959E-1,9.364629975E0
7.774845175E0,-3.845088005E0,8.542511940E0,-1.137245774E0,9.436765334E0
7.776767783E0,-4.101267338E0,8.511386871E0,-1.493981838E0,9.565358435E0
7.778781943E0,-4.335899353E0,8.485051155E0,-1.769315004E0,9.691573241E0
7.780765585E0,-4.414907932E0,8.482656479E0,-1.877054095E0,9.745265777E0
7.782749228E0,-4.537012100E0,8.470685959E0,-2.059013367E0,9.827336132E0
7.784671835E0,-4.587290287E0,8.463502884E0,-2.145204782E0,9.862860478E0
7.786685995E0,-4.594472885E0,8.458714485E0,-2.176329374E0,9.868912877E0
7.788669638E0,-4.577713490E0,8.458714485E0,-2.152387381E0,9.855865409E0
7.790653281E0,-4.479551315E0,8.475474358E0,-2.130839586E0,9.820413582E0
7.792606406E0,-4.412513733E0,8.473079681E0,-2.109291792E0,9.783274942E0
7.794620566E0,-4.261679173E0,8.470685959E0,-2.027888775E0,9.696739806E0
7.796604208E0,-4.050989151E0,8.449137688E0,-1.991975784E0,9.579478498E0
7.798587851E0,-3.840299606E0,8.427590370E0,-1.999158382E0,9.474640613E0
7.800510458E0,-3.732560396E0,8.343792915E0,-1.987187386E0,9.354132832E0
7.802524618E0,-3.581725836E0,8.207323074E0,-1.903390408E0,9.154878866E0
7.804508261E0,-3.517082214E0,8.006210327E0,-1.802833915E0,8.928576663E0
7.806491904E0,-3.351882458E0,7.936778545E0,-1.754949808E0,8.792463734E0
7.808445029E0,-2.844311714E0,7.848193169E0,-1.601720929E0,8.499985593E0
7.810428671E0,-2.370259762E0,7.721300602E0,-1.359906554E0,8.190601941E0
7.812412314E0,-2.209848166E0,7.659051418E0,-1.201889277E0,8.061577722E0
7.814426474E0,-2.047042370E0,7.501033783E0,-8.547300100E-1,7.822177041E0
7.816379599E0,-2.164358377E0,7.350199223E0,-6.655880809E-1,7.691091164E0
7.818393759E0,-2.255337954E0,7.271190643E0,-6.009446383E-1,7.636615554E0
7.820346884E0,-2.466027737E0,7.113173485E0,-6.440402865E-1,7.556012024E0
7.822361044E0,-2.662352324E0,6.979097843E0,-7.972691655E-1,7.512094563E0
7.824344687E0,-2.738966703E0,6.924031258E0,-8.714894056E-1,7.496908779E0
7.826328329E0,-2.813186884E0,6.845022678E0,-9.026140571E-1,7.455405291E0
7.828281454E0,-2.815581083E0,6.816292286E0,-8.475474119E-1,7.423454316E0
7.830295615E0,-2.760514498E0,6.806715488E0,-7.876923680E-1,7.387305009E0
7.832248740E0,-2.559401512E0,6.780379295E0,-6.943184733E-1,7.280532785E0
7.834232382E0,-2.319981337E0,6.813898087E0,-5.889736414E-1,7.222077989E0
7.836216025E0,-2.221819162E0,6.864176273E0,-5.530605912E-1,7.235970724E0
7.838230185E0,-2.020706177E0,6.936002254E0,-5.051765442E-1,7.242001386E0
7.840152792E0,-1.774103403E0,6.986280441E0,-4.357447028E-1,7.221179317E0
7.842136435E0,-1.663970232E0,7.022193432E0,-4.285621047E-1,7.229361175E0
7.844089560E0,-1.422155857E0,7.077260017E0,-4.955997467E-1,7.235727727E0
7.846103720E0,-1.161187768E0,7.153874874E0,-5.267243981E-1,7.266616912E0
7.848056845E0,-9.481038451E-1,7.218518257E0,-4.692635238E-1,7.295623002E0
7.850071005E0,-8.451532125E-1,7.299921036E0,-2.801215947E-1,7.354019254E0
7.851993613E0,-6.775590777E-1,7.340622425E0,-1.771709323E-1,7.373955074E0
7.853977255E0,-6.320692301E-1,7.354987621E0,-2.298433632E-1,7.385674133E0
7.855899863E0,-6.129156351E-1,7.357381821E0,-2.442085743E-1,7.386905351E0
7.857914023E0,-6.416460276E-1,7.261613846E0,-2.154781520E-1,7.293090984E0
7.859867148E0,-7.948749661E-1,7.201758862E0,-3.734954596E-1,7.255112389E0
7.861881308E0,-9.026140571E-1,7.105990410E0,-4.979939461E-1,7.180376718E0
7.863864951E0,-1.120486379E0,6.964732647E0,-6.823474765E-1,7.087213038E0
7.865848593E0,-1.304839969E0,6.904877663E0,-7.110779285E-1,7.062972087E0
7.867771201E0,-1.374271750E0,6.912060261E0,-7.613561153E-1,7.088361096E0
7.869785361E0,-1.529894829E0,6.928819656E0,-7.996633649E-1,7.140628930E0
7.871707968E0,-1.702277422E0,6.971915245E0,-7.661445141E-1,7.217501508E0
7.873691611E0,-1.783680320E0,7.000645638E0,-6.584054828E-1,7.254243765E0
7.875644736E0,-1.965639591E0,7.082048416E0,-4.405331016E-1,7.362962596E0
7.877628378E0,-2.288856745E0,7.173028469E0,-3.519476354E-1,7.537577181E0
7.879612021E0,-2.504334927E0,7.223306656E0,-3.471592367E-1,7.652997583E0
7.881595663E0,-3.026270866E0,7.297526836E0,-2.466027737E-1,7.903987994E0
7.883579306E0,-3.706224203E0,7.381323814E0,-2.920926213E-1,8.264705512E0
7.885593466E0,-4.058171749E0,7.414842606E0,-3.136404157E-1,8.458547105E0
7.887546591E0,-4.709394932E0,7.517793179E0,-2.082955539E-1,8.873499982E0
7.889530234E0,-5.408501625E0,7.702147007E0,-3.950432837E-1,9.419714303E0
7.891452841E0,-5.746084213E0,7.781155586E0,-4.572925270E-1,9.683645104E0
7.893467001E0,-6.366182327E0,7.910442352E0,-6.895300746E-1,1.017736839E1
7.895450644E0,-6.909666061E0,8.027758598E0,-9.265560508E-1,1.063235154E1
7.897434286E0,-7.144298077E0,8.082824707E0,-1.010353088E0,1.083484488E1
7.899387411E0,-7.570465565E0,8.164227486E0,-1.189918280E0,1.119743117E1
7.901371054E0,-7.967903137E0,8.224082947E0,-1.407790542E0,1.153710947E1
7.903324179E0,-8.135497093E0,8.245630264E0,-1.455674648E0,1.167457580E1
7.905307822E0,-8.473079681E0,8.310274124E0,-1.556231141E0,1.196977822E1
7.907291464E0,-8.815450668E0,8.362946510E0,-1.781286120E0,1.228104332E1
7.909305624E0,-8.966285706E0,8.377311707E0,-1.807622313E0,1.240327091E1
7.911228232E0,-9.224859238E0,8.396465302E0,-1.774103403E0,1.259944842E1
7.913242392E0,-9.435548782E0,8.446743965E0,-1.750161409E0,1.278437051E1
7.915164999E0,-9.524134636E0,8.473079681E0,-1.754949808E0,1.286786962E1
7.917179160E0,-9.667786598E0,8.492233276E0,-1.824381709E0,1.299663389E1
7.919132285E0,-9.787496567E0,8.508993149E0,-2.044648170E0,1.312930461E1
7.921146445E0,-9.876082420E0,8.511386871E0,-2.363077164E0,1.325008846E1
7.923099570E0,-9.907206535E0,8.465897560E0,-2.549824715E0,1.327877136E1
7.925113730E0,-9.947908401E0,8.384494781E0,-2.925714493E0,1.333493306E1
7.927036337E0,-9.952696800E0,8.339004517E0,-3.265691042E0,1.338879785E1
7.929050497E0,-9.935936928E0,8.279149055E0,-3.421314240E0,1.337806200E1
7.931034140E0,-9.921571732E0,8.202534676E0,-3.703830004E0,1.339542898E1
7.933017783E0,-9.904812813E0,8.125920296E0,-3.816357613E0,1.336789000E1
7.934940390E0,-9.878476143E0,8.104372978E0,-3.813963413E0,1.333459670E1
7.936954550E0,-9.751583099E0,8.099584579E0,-3.701435804E0,1.320595587E1
7.938907675E0,-9.634267807E0,8.118738174E0,-3.603273630E0,1.310406832E1
7.940921835E0,-9.550470352E0,8.135497093E0,-3.569754839E0,1.304380874E1
7.942905478E0,-9.387664795E0,8.216899872E0,-3.564966440E0,1.297515624E1
7.944889120E0,-9.222464561E0,8.307879448E0,-3.632004023E0,1.293314218E1
7.946842245E0,-9.109937668E0,8.367734909E0,-3.483563423E0,1.285088191E1
7.948856406E0,-9.004592896E0,8.456320763E0,-3.636792421E0,1.287704598E1
7.950809531E0,-8.942343712E0,8.566453934E0,-3.916913986E0,1.298814302E1
7.952793173E0,-8.904036522E0,8.635885239E0,-4.113238335E0,1.306824815E1
7.954776816E0,-8.832210541E0,8.750806808E0,-4.311957359E0,1.315969373E1
7.956790976E0,-8.825027466E0,8.796297073E0,-4.486733913E0,1.324336563E1
7.958713583E0,-8.846575737E0,8.822632790E0,-4.632780075E0,1.332529185E1
7.960727743E0,-8.863334656E0,8.822632790E0,-4.831499100E0,1.340674957E1
7.962680868E0,-8.904036522E0,8.753201485E0,-5.104437828E0,1.348909516E1
7.964695029E0,-8.906430244E0,8.710105896E0,-5.224148273E0,1.350859614E1
7.966617636E0,-8.918401718E0,8.599972725E0,-5.465962410E0,1.354157174E1
7.968631796E0,-9.006986618E0,8.506598473E0,-5.726930618E0,1.364865414E1
7.970584921E0,-9.093177795E0,8.444349289E0,-5.892130375E0,1.373718012E1
7.972568564E0,-9.267954826E0,8.319850922E0,-5.956773758E0,1.380572561E1
7.974491171E0,-9.485827446E0,8.200140953E0,-5.983109951E0,1.389319397E1
7.976505331E0,-9.627084732E0,8.147468567E0,-6.062118530E0,1.399325858E1
7.978458456E0,-9.943120003E0,8.066065788E0,-6.248866558E0,1.424694304E1
7.980472617E0,-1.028309631E1,7.958326340E0,-6.430825710E0,1.450629337E1
7.982456259E0,-1.059434223E1,7.848193169E0,-6.488286495E0,1.469462776E1
7.984439902E0,-1.074517727E1,7.812280178E0,-6.524199486E0,1.480053158E1
7.986393027E0,-1.099656868E1,7.709329605E0,-6.564900875E0,1.494845173E1
7.988376669E0,-1.116416264E1,7.592013359E0,-6.555324078E0,1.500831330E1
7.990329794E0,-1.123120022E1,7.539340973E0,-6.517016888E0,1.501509340E1
7.992343954E0,-1.140597725E1,7.443572998E0,-6.354211330E0,1.502927469E1
7.994327597E0,-1.164300251E1,7.316680431E0,-6.203376770E0,1.508559589E1
7.996311240E0,-1.176510715E1,7.266402245E0,-6.098031521E0,1.511305186E1
7.998264365E0,-1.194467258E1,7.184999466E0,-5.820304394E0,1.510547463E1
8.000248007E0,-1.194467258E1,7.278373241E0,-5.509057999E0,1.503328441E1
8.002201132E0,-1.194227791E1,7.285555840E0,-5.446808815E0,1.501216346E1
8.004215292E0,-1.197579670E1,7.271190643E0,-5.221754074E0,1.495181044E1
8.006137900E0,-1.196861458E1,7.295132637E0,-4.845864296E0,1.483068090E1
8.008152060E0,-1.194706631E1,7.302315235E0,-4.666299343E0,1.475908367E1
8.010105185E0,-1.191115379E1,7.297526836E0,-4.302380562E0,1.461642778E1
8.012088827E0,-1.180341434E1,7.331045628E0,-3.916913986E0,1.443630962E1
8.014072470E0,-1.174355888E1,7.335834026E0,-3.711012602E0,1.433517529E1
8.016086630E0,-1.163821411E1,7.314286232E0,-3.301604033E0,1.413673937E1
8.018009238E0,-1.150892735E1,7.295132637E0,-2.901772499E0,1.393178569E1
8.020023398E0,-1.144667816E1,7.283161640E0,-2.712630510E0,1.383579592E1
8.021976523E0,-1.136048698E1,7.235277653E0,-2.363077164E0,1.367457644E1
8.023990683E0,-1.125753593E1,7.158663273E0,-2.075772762E0,1.350138540E1
8.025943808E0,-1.123120022E1,7.110779285E0,-1.948880196E0,1.343507255E1
8.027927451E0,-1.118092155E1,7.065289021E0,-1.699883223E0,1.333495102E1
8.029880576E0,-1.114022064E1,7.019799232E0,-1.424550056E0,1.324429840E1
8.031894736E0,-1.112346077E1,6.988674641E0,-1.309628367E0,1.320182106E1
8.033878378E0,-1.112824917E1,6.936002254E0,-1.096544385E0,1.315858907E1
8.035862021E0,-1.113303757E1,6.873753071E0,-8.451532125E-1,1.311134206E1
8.037815146E0,-1.112585545E1,6.856993675E0,-7.469909191E-1,1.309049339E1
8.039798788E0,-1.111149025E1,6.804321289E0,-5.530605912E-1,1.304108430E1
8.041751913E0,-1.111388397E1,6.730101109E0,-3.711012602E-1,1.299809194E1
8.043735556E0,-1.109233665E1,6.672640324E0,-1.795651317E-1,1.294589916E1
8.045719199E0,-1.107797146E1,6.629544735E0,-9.097966552E-2,1.291048381E1
8.047733359E0,-1.104445267E1,6.562506676E0,2.154781483E-2,1.284705775E1
8.049686484E0,-1.104445267E1,6.505045891E0,1.556231081E-1,1.281872752E1
8.051700644E0,-1.105881786E1,6.483498096E0,2.035071403E-1,1.282086640E1
8.053623251E0,-1.110430717E1,6.440402508E0,2.825157940E-1,1.283994694E1
8.055637411E0,-1.117134476E1,6.402095318E0,3.447650373E-1,1.288039716E1
8.057560019E0,-1.121204662E1,6.363788128E0,3.687070608E-1,1.289743128E1
8.059574179E0,-1.130063248E1,6.287173748E0,3.902548850E-1,1.293774119E1
8.061557822E0,-1.139400578E1,6.251260757E0,3.926490843E-1,1.300214605E1
8.063541464E0,-1.142513084E1,6.234501362E0,3.902548850E-1,1.302132562E1
8.065494589E0,-1.145864964E1,6.208165169E0,3.519476354E-1,1.303709451E1
8.067478232E0,-1.144907284E1,6.203376770E0,2.681505978E-1,1.302440236E1
8.069431357E0,-1.142991924E1,6.200982571E0,2.154781520E-1,1.300544769E1
8.071445517E0,-1.134612179E1,6.189011574E0,1.221042871E-1,1.292490825E1
8.073429160E0,-1.121683502E1,6.167463779E0,3.830722719E-2,1.280064314E1
8.075412802E0,-1.115697956E1,6.160281181E0,-2.394201700E-3,1.274469548E1
8.077365927E0,-1.100614548E1,6.153098583E0,-7.661445439E-2,1.260958882E1
8.079349570E0,-1.081700325E1,6.133944988E0,-1.508347094E-1,1.243606013E1
8.081302695E0,-1.071165848E1,6.117185116E0,-1.987187415E-1,1.233689873E1
8.083286337E0,-1.051054573E1,6.093243122E0,-2.729389966E-1,1.215210595E1
8.085269980E0,-1.031182671E1,6.081272125E0,-3.734954596E-1,1.197727596E1
8.087253622E0,-1.021127033E1,6.074089527E0,-4.237737060E-1,1.188882625E1
8.089206747E0,-1.000776291E1,6.040570736E0,-5.530605912E-1,1.170255055E1
8.091190390E0,-9.792284966E0,6.021417141E0,-6.775590777E-1,1.151544161E1
8.093174033E0,-9.684545517E0,6.016628742E0,-7.350199223E-1,1.142499442E1
8.095188193E0,-9.478644371E0,6.004657745E0,-8.331822157E-1,1.125143575E1
8.097141318E0,-9.275136948E0,5.980715752E0,-9.361328483E-1,1.107580566E1
8.099155478E0,-9.069235802E0,5.973533154E0,-1.043871999E0,1.090980317E1
8.101078085E0,-8.956708908E0,5.961562157E0,-1.079784989E0,1.081336180E1
8.103092245E0,-8.741230011E0,5.949591160E0,-1.177947283E0,1.063928084E1
8.105045370E0,-8.537723541E0,5.961562157E0,-1.280897856E0,1.049159883E1
8.107029013E0,-8.434772491E0,5.961562157E0,-1.321599364E0,1.041308001E1
8.108951620E0,-8.238448143E0,5.947196960E0,-1.364694953E0,1.025200331E1
8.110965781E0,-8.058882713E0,5.942408562E0,-1.398213744E0,1.011003520E1
8.112918906E0,-7.953537941E0,5.944802761E0,-1.424550056E0,1.003139016E1
8.114933066E0,-7.769184589E0,5.942408562E0,-1.462857246E0,9.890015168E0
8.116855673E0,-7.592013359E0,5.949591160E0,-1.477222443E0,9.757996104E0
8.118869833E0,-7.515398979E0,5.951985359E0,-1.474828243E0,9.699611842E0
8.120822958E0,-7.369352818E0,5.961562157E0,-1.484405041E0,9.594323458E0
8.122837118E0,-7.206547260E0,5.966350555E0,-1.474828243E0,9.471366359E0
8.124790243E0,-7.129932880E0,5.966350555E0,-1.479616642E0,9.413954920E0
8.126804404E0,-6.981492043E0,5.956773758E0,-1.470039845E0,9.294374744E0
8.128757529E0,-6.825869083E0,5.947196960E0,-1.448492050E0,9.168411512E0
8.130741171E0,-6.742072105E0,5.949591160E0,-1.441309452E0,9.106620898E0
8.132663779E0,-6.600813866E0,5.951985359E0,-1.441309452E0,9.004123852E0
8.134677939E0,-6.461950302E0,5.916072369E0,-1.489193439E0,8.886754811E0
8.136661581E0,-6.399701118E0,5.889736176E0,-1.527500629E0,8.830539326E0
8.138675742E0,-6.325480938E0,5.853823185E0,-1.630451322E0,8.771392506E0
8.140598349E0,-6.198588371E0,5.810727596E0,-1.699883223E0,8.664678642E0
8.142612509E0,-6.160281181E0,5.786785603E0,-1.759738207E0,8.633228272E0
8.144565634E0,-6.155492783E0,5.726930618E0,-1.841141105E0,8.606836020E0
8.146549277E0,-6.112396717E0,5.691017628E0,-1.793257117E0,8.541946286E0
8.148502402E0,-6.107608318E0,5.671864033E0,-1.776497602E0,8.522257020E0
8.150516562E0,-6.169857979E0,5.628767967E0,-1.754949808E0,8.534050922E0
8.152439169E0,-6.126761913E0,5.643133640E0,-1.733402014E0,8.508046272E0
8.154453329E0,-6.069301128E0,5.676652431E0,-1.716642618E0,8.485732785E0
8.156436972E0,-5.973533154E0,5.734113216E0,-1.678335428E0,8.448666316E0
8.158451132E0,-5.916072369E0,5.793968201E0,-1.637633920E0,8.441079590E0
8.160373740E0,-5.904101372E0,5.815515995E0,-1.618480325E0,8.443821283E0
8.162387900E0,-5.875370979E0,5.837063789E0,-1.556231141E0,8.426930235E0
8.164371542E0,-5.846640587E0,5.863399982E0,-1.496376038E0,8.414380949E0
8.166355185E0,-5.793968201E0,5.887341976E0,-1.393425345E0,8.376902605E0
8.168308310E0,-5.774814606E0,5.904101372E0,-1.340752959E0,8.366870098E0
8.170322470E0,-5.734113216E0,5.932831764E0,-1.244984865E0,8.344371422E0
8.172275595E0,-5.717353821E0,5.940014362E0,-1.146822572E0,8.323887754E0
8.174289755E0,-5.719748020E0,5.942408562E0,-1.096544385E0,8.320465523E0
8.176212363E0,-5.753266811E0,5.947196960E0,-9.911994934E-1,8.333769083E0
8.178196005E0,-5.765237808E0,5.971138954E0,-8.858546019E-1,8.347287330E0
8.180149130E0,-5.758055210E0,5.985504150E0,-8.547300100E-1,8.349372619E0
8.182132773E0,-5.750872612E0,6.019022942E0,-8.068459630E-1,8.363741590E0
8.184116415E0,-5.702988625E0,6.069301128E0,-6.991068721E-1,8.357586126E0
8.186100058E0,-5.676652431E0,6.086060524E0,-6.272808313E-1,8.346136637E0
8.188053183E0,-5.645527840E0,6.107608318E0,-4.955997467E-1,8.331895527E0
8.190067343E0,-5.595249176E0,6.141127586E0,-3.878606856E-1,8.316892285E0
8.191989951E0,-5.571307182E0,6.162675381E0,-3.351882398E-1,8.314468277E0
8.194004111E0,-5.506663799E0,6.203376770E0,-2.130839527E-1,8.297628235E0
8.195987753E0,-5.451597214E0,6.258443356E0,-9.337386489E-2,8.300406261E0
8.197971396E0,-5.439626217E0,6.277596951E0,-5.746084079E-2,8.306687583E0
8.199924521E0,-5.461174011E0,6.315904140E0,2.394201607E-2,8.349589206E0
8.201908163E0,-5.523423195E0,6.344634533E0,1.197100878E-1,8.412902094E0
8.203891806E0,-5.571307182E0,6.351817131E0,1.412578970E-1,8.450147832E0
8.205875449E0,-5.679046631E0,6.342240334E0,1.484405100E-1,8.514553287E0
8.207798056E0,-5.815515995E0,6.349422932E0,1.795651317E-1,8.612063718E0
8.209781699E0,-5.880159378E0,6.344634533E0,2.011129409E-1,8.652809260E0
8.211734824E0,-5.990292549E0,6.349422932E0,2.537853718E-1,8.732879445E0
8.213718466E0,-6.112396717E0,6.373364925E0,2.920926213E-1,8.835524444E0
8.215671591E0,-6.167463779E0,6.370970726E0,3.064578176E-1,8.872473942E0
8.217655234E0,-6.251260757E0,6.378153324E0,3.447650373E-1,8.937447276E0
8.219608359E0,-6.311115742E0,6.404489517E0,3.734954596E-1,8.999287013E0
8.221592001E0,-6.320692539E0,6.416460514E0,3.806780577E-1,9.014823098E0
8.223545126E0,-6.332663536E0,6.438008308E0,4.118026793E-1,9.039920347E0
8.225559286E0,-6.361393929E0,6.485892296E0,4.620809257E-1,9.096573551E0
8.227481894E0,-6.366182327E0,6.514622688E0,4.836287498E-1,9.121539506E0
8.229465536E0,-6.337451935E0,6.555324078E0,5.386953950E-1,9.133770498E0
8.231418661E0,-6.330269337E0,6.607996464E0,6.009446383E-1,9.170554051E0
8.233402304E0,-6.318298340E0,6.634333134E0,6.320692301E-1,9.183397059E0
8.235385947E0,-6.301538944E0,6.694188118E0,7.038952708E-1,9.220467243E0
8.237369589E0,-6.282385349E0,6.751648903E0,7.589619160E-1,9.253602097E0
8.239322714E0,-6.275202751E0,6.770802498E0,7.972691655E-1,9.265936227E0
8.241306357E0,-6.258443356E0,6.794744492E0,8.571242094E-1,9.277463438E0
8.243259482E0,-6.224924564E0,6.852205276E0,9.002198577E-1,9.301225660E0
8.245273642E0,-6.210559368E0,6.866570473E0,9.074024558E-1,9.302914433E0
8.247226767E0,-6.189011574E0,6.890512466E0,9.504981041E-1,9.310557070E0
8.249210410E0,-6.145915985E0,6.907271862E0,1.019929886E0,9.301771060E0
8.251194052E0,-6.110002518E0,6.916848660E0,1.074996591E0,9.291423132E0
8.253208212E0,-6.083666325E0,6.924031258E0,1.091755986E0,9.281440402E0
8.255161337E0,-6.047753334E0,6.919242859E0,1.139639974E0,9.260130744E0
8.257144980E0,-6.023811340E0,6.907271862E0,1.197100878E0,9.242821980E0
8.259067587E0,-6.026205540E0,6.900089264E0,1.225831270E0,9.242783529E0
8.261081747E0,-6.016628742E0,6.902483463E0,1.297657371E0,9.248135706E0
8.263065390E0,-6.021417141E0,6.904877663E0,1.369483352E0,9.263384078E0
8.265049033E0,-6.019022942E0,6.909666061E0,1.395819545E0,9.269327616E0
8.266971640E0,-6.035782337E0,6.895300865E0,1.462857246E0,9.279859577E0
8.268955283E0,-6.088454723E0,6.892906666E0,1.532289028E0,9.323591201E0
8.270877890E0,-6.117185116E0,6.888118267E0,1.561019540E0,9.343602571E0
8.272892050E0,-6.169857979E0,6.890512466E0,1.592144132E0,9.385160226E0
8.274845175E0,-6.239289761E0,6.880935669E0,1.628057122E0,9.430089204E0
8.276859335E0,-6.260837555E0,6.876147270E0,1.649604917E0,9.444611403E0
