"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.492883305E1,1.054821134E0,-4.097156525E-1,3.235654593E0,3.427823680E0
1.493679813E1,4.755135179E-1,-2.490339279E-1,3.808437347E0,3.846079307E0
1.494470219E1,4.642537236E-2,-1.479120255E-1,4.199778080E0,4.202638362E0
1.495269779E1,-4.397619963E-1,-6.802272797E-2,4.406105042E0,4.428518865E0
1.496057133E1,-5.630475879E-1,-2.128639221E-1,4.726933002E0,4.765105376E0
1.496847538E1,-4.373368025E-1,-2.231540680E-1,4.905318737E0,4.929828915E0
1.497640995E1,-4.919327497E-1,-2.763509750E-1,5.109956741E0,5.141014062E0
1.498431400E1,-4.269483685E-1,-6.958074570E-1,5.364282131E0,5.426044205E0
1.499224857E1,-1.954476088E-1,-1.335778236E0,5.053496838E0,5.230710616E0
1.500015263E1,1.632201374E-1,-1.837059021E0,4.361401558E0,4.735319441E0
1.500799564E1,3.631352484E-1,-2.185800076E0,3.022292137E0,3.747511033E0
1.501593021E1,5.775200725E-1,-1.974366188E0,1.776660681E0,2.718119654E0
1.502383427E1,5.638757348E-1,-1.451387405E0,1.201409936E0,1.966689370E0
1.503182987E1,2.541513145E-1,-9.375171661E-1,1.321563721E0,1.640140846E0
1.503970341E1,1.941606402E-2,-5.542802811E-1,1.817589998E0,1.900325502E0
1.504757694E1,-9.523034096E-3,-3.934154510E-1,2.082842827E0,2.119693527E0
1.505554203E1,-1.208548844E-1,-3.185615540E-1,2.326047659E0,2.350869005E0
1.506347660E1,-2.113299519E-1,-3.107490540E-1,2.459828138E0,2.488368902E0
1.507147221E1,-2.000635862E-1,-4.060688019E-1,2.358554125E0,2.401602563E0
1.507937626E1,-4.796645045E-2,-5.352725983E-1,2.495861769E0,2.553065511E0
1.508724979E1,1.707789004E-1,-5.808849335E-1,2.845814705E0,2.909510968E0
1.509524540E1,3.343604207E-1,-4.854192734E-1,3.657004595E0,3.704201853E0
1.510311894E1,4.816511571E-1,-2.849521637E-1,4.056420803E0,4.094842525E0
1.511108402E1,3.382486403E-1,-2.476263046E-1,3.354508400E0,3.380600174E0
1.511895756E1,1.757759452E-1,-1.892528534E-1,2.592375994E0,2.605211530E0
1.512686161E1,2.864813805E-2,8.623409271E-2,2.060086489E0,2.062089565E0
1.513479618E1,-1.579481959E-1,3.211555481E-1,1.949894428E0,1.982467352E0
1.514266972E1,-3.917524219E-1,2.860126495E-1,1.567359924E0,1.640698122E0
1.515066532E1,-4.355013967E-1,6.661987305E-2,9.654420614E-1,1.061215364E0
1.515853886E1,-3.361012638E-1,-1.610660553E-2,5.305298567E-1,6.282399311E-1
1.516641239E1,-3.624250889E-1,-1.296300888E-1,3.381844759E-1,5.123715885E-1
1.517437748E1,-2.682766914E-1,-3.888454437E-1,1.955024749E-1,5.112674251E-1
1.518225102E1,1.605212688E-1,-3.867111206E-1,4.783537090E-1,6.357160053E-1
1.519030766E1,4.058724642E-1,-2.860507965E-1,5.974571109E-1,7.768606791E-1
1.519821171E1,4.614291787E-1,-3.693885803E-1,5.596401691E-1,8.139790717E-1
1.520608524E1,7.634205222E-1,-1.602964401E-1,7.206859589E-1,1.062023584E0
1.521401981E1,8.304268122E-1,1.592245102E-1,9.870692492E-1,1.299717984E0
1.522186283E1,7.911202908E-1,2.012672424E-1,1.185167909E0,1.439097908E0
1.522985844E1,6.715488434E-1,4.182357788E-1,1.450460672E0,1.652191023E0
1.523776249E1,5.674041510E-1,5.803642273E-1,1.293396354E0,1.526972244E0
1.524566654E1,4.833194017E-1,6.158094406E-1,1.021704793E0,1.287128430E0
1.525360111E1,2.680546045E-1,6.802186966E-1,1.038346767E0,1.269927067E0
1.526147465E1,-1.815083772E-1,5.390071869E-1,8.303083181E-1,1.006422348E0
1.526940922E1,-3.492132425E-1,1.013555527E-1,-4.790357351E-1,6.014133956E-1
1.527728275E1,-3.853437304E-1,-1.462316513E-1,-1.689014673E0,1.738575294E0
1.528521732E1,-4.851360917E-1,-3.361940384E-1,-2.321309805E0,2.395174872E0
1.529312138E1,-3.085847497E-1,-4.089565277E-1,-2.775585651E0,2.822471558E0
1.530102543E1,-2.663927972E-1,-6.474866867E-1,-2.787742376E0,2.874319344E0
1.530902103E1,9.371785820E-2,-7.183570862E-1,-2.786914587E0,2.879533444E0
1.531689457E1,-6.204626709E-2,-7.412939072E-1,-2.768262386E0,2.866468740E0
1.532476810E1,-4.431014955E-1,-6.205692291E-1,-2.868344307E0,2.967969704E0
1.533273319E1,-1.117247790E-1,-3.342781067E-1,-3.184098244E0,3.203545833E0
1.534063725E1,3.923087418E-1,-1.916885376E-1,-3.284003973E0,3.312903974E0
1.534863285E1,1.017502099E-1,-4.230318069E-1,-2.915335655E0,2.947624636E0
1.535650639E1,3.207505643E-1,-3.196849823E-1,-2.856296301E0,2.891973024E0
1.536441044E1,4.160851836E-1,-2.601613998E-1,-2.696798325E0,2.741082275E0
1.537234501E1,3.262301385E-1,-2.682523727E-1,-2.466355085E0,2.502257550E0
1.538024906E1,9.973025322E-2,-2.577934265E-1,-2.191416740E0,2.208780411E0
1.538818363E1,-1.195350215E-1,-2.838010788E-1,-1.838047981E0,1.863666294E0
1.539608769E1,-4.768246412E-1,-3.340396881E-1,-1.533185840E0,1.640000936E0
1.540399174E1,-7.740940452E-1,-5.469789505E-1,-1.431283236E0,1.716676808E0
1.541192631E1,-7.698936462E-1,-6.876287460E-1,-1.574380040E0,1.882615741E0
1.541983036E1,-7.095137239E-1,-5.979843140E-1,-1.658228040E0,1.900188200E0
1.542785648E1,-5.169831514E-1,-4.911890030E-1,-1.628109574E0,1.777436075E0
1.543573002E1,-2.399184853E-1,-4.918603897E-1,-1.788737893E0,1.870580330E0
1.544363407E1,-1.511704922E-2,-4.301481247E-1,-2.017179012E0,2.062587477E0
1.545159916E1,1.294374019E-1,-4.331703186E-1,-2.040115356E0,2.089607914E0
1.545947270E1,1.238905936E-1,-5.251712799E-1,-1.795733690E0,1.875050196E0
1.546746830E1,1.865714937E-1,-4.189662933E-1,-1.629728556E0,1.693031849E0
1.547537235E1,2.408082783E-1,-3.111810684E-1,-1.515732169E0,1.565971358E0
1.548324589E1,2.520948052E-1,-3.380241394E-1,-1.411133766E0,1.472790079E0
1.549121098E1,3.302479982E-1,-3.844890594E-1,-1.336721897E0,1.429587705E0
1.549911503E1,4.363213480E-1,-3.812255859E-1,-1.429696321E0,1.542640865E0
1.550704960E1,4.581010640E-1,-3.807163239E-1,-1.506669641E0,1.620140398E0
1.551489262E1,3.958145380E-1,-3.734731674E-1,-1.309994102E0,1.418533010E0
1.552276615E1,2.097505629E-1,-4.482259750E-1,-9.178345203E-1,1.042747347E0
1.553073124E1,2.155862749E-3,-4.922370911E-1,-6.159368753E-1,7.884670164E-1
1.553860478E1,4.207827151E-3,-5.628566742E-1,-3.675960302E-1,6.722738898E-1
1.554653935E1,1.142945141E-2,-6.573476791E-1,-1.099607944E-1,6.665793126E-1
1.555441288E1,1.867525578E-1,-6.918516159E-1,-3.165616393E-1,7.834197137E-1
1.556231693E1,3.430814743E-1,-7.956485748E-1,-7.168503404E-1,1.124560342E0
1.557025150E1,5.112653971E-1,-9.546880722E-1,-9.000852108E-1,1.408181454E0
1.557815556E1,5.592433810E-1,-9.322280884E-1,-7.094178796E-1,1.298104809E0
1.558615116E1,4.450755715E-1,-7.764310837E-1,-2.639744878E-1,9.330702129E-1
1.559402470E1,5.038144588E-1,-4.607648849E-1,8.054053187E-1,1.055846114E0
1.560189823E1,3.321984112E-1,-2.004327774E-1,2.272256613E0,2.305141904E0
1.560986332E1,-6.889291853E-2,-2.103281021E-1,3.421803713E0,3.428953892E0
1.561776737E1,-3.246998787E-1,-3.438720703E-1,3.883571625E0,3.912263613E0
1.562576298E1,-4.275432825E-1,-4.596023560E-1,3.498194933E0,3.554067441E0
1.563366703E1,-4.960094988E-1,-7.372484207E-1,2.409916401E0,2.568512744E0
1.564154057E1,-5.577746034E-1,-1.038064957E0,1.412571669E0,1.839578778E0
1.564950565E1,-5.799102783E-1,-1.276379585E0,4.914085269E-1,1.485571647E0
1.565740971E1,-8.802645206E-1,-1.371038437E0,5.229241848E-1,1.711158007E0
1.566534428E1,-8.369358778E-1,-1.515911102E0,4.969834685E-1,1.801510672E0
1.567321781E1,-4.903292656E-1,-1.768448830E0,5.980446339E-1,1.930153216E0
1.568109135E1,-1.430095583E-1,-2.044751644E0,1.584166765E0,2.590568540E0
1.568902592E1,1.659840494E-1,-2.019186020E0,2.849262953E0,3.496135332E0
1.569692997E1,6.025629044E-1,-1.964682102E0,3.825131416E0,4.342198541E0
1.570495609E1,1.059397340E0,-1.761535645E0,4.714744568E0,5.143359495E0
1.571286015E1,1.004423976E0,-1.472042084E0,4.874144554E0,5.189707174E0
1.572073368E1,1.047086000E0,-1.096257210E0,3.980806589E0,4.259693658E0
1.572866825E1,1.125878811E0,-7.539558411E-1,3.393466949E0,3.653993766E0
1.573654179E1,8.227713704E-1,-6.462583542E-1,3.385444164E0,3.543421338E0
1.574459843E1,-2.634862661E-1,-6.725835800E-1,3.202035427E0,3.282502789E0
1.575250248E1,-2.134191245E-2,-3.827819824E-1,2.937226534E0,2.962140651E0
1.576037602E1,1.124048755E-1,-5.906877518E-1,2.750735998E0,2.815687377E0
1.576831059E1,9.096650779E-2,-1.178654671E0,3.420351267E0,3.618881668E0
1.577621464E1,6.341361403E-1,-1.251056671E0,5.225774288E0,5.410729004E0
1.578421024E1,8.424177766E-1,-8.817987442E-1,7.512348652E0,7.610691099E0
1.579208378E1,1.384286880E0,-8.036518097E-1,8.519933701E0,8.668989368E0
1.579995731E1,1.537042975E0,-3.611125946E-1,8.857715607E0,8.997334560E0
1.580789188E1,1.273114562E0,-2.083768845E-1,8.715794563E0,8.810750052E0
1.581579594E1,1.392786741E0,-3.665065765E-2,7.633220673E0,7.759333477E0
1.582379154E1,8.765166402E-1,-5.414867401E-2,6.372667313E0,6.432892209E0
1.583169560E1,5.420631170E-1,-7.849502563E-2,5.323125839E0,5.351230007E0
1.583953861E1,1.468077898E-1,-6.612777710E-2,5.082932949E0,5.085482551E0
1.584747318E1,-1.809200644E-1,1.711177826E-2,5.504178047E0,5.507177213E0
1.585537724E1,-5.216169357E-1,5.013942719E-2,6.439095020E0,6.460382564E0
1.586331181E1,-7.931263447E-1,-7.280921936E-2,7.301984787E0,7.345293215E0
1.587118534E1,-6.020160913E-1,-1.273832321E-1,7.596348763E0,7.621231159E0
1.587908939E1,-4.183655977E-1,-3.993759155E-1,7.596395969E0,7.618383202E0
1.588702396E1,-2.500952780E-1,-6.501588821E-1,7.460827351E0,7.493276918E0
1.589489750E1,-8.844330907E-2,-7.181882858E-1,7.216360569E0,7.252549655E0
1.590286259E1,1.966756582E-2,-6.970558167E-1,6.764932632E0,6.800778422E0
1.591070560E1,-9.939998388E-2,-7.381534576E-1,6.125390530E0,6.170507274E0
1.591860966E1,-1.116250753E-1,-6.559104919E-1,5.233935356E0,5.276055159E0
1.592657475E1,-7.323592901E-2,-5.349359512E-1,4.174968719E0,4.209736783E0
1.593444828E1,-9.451043606E-2,-3.717966080E-1,3.453983307E0,3.475221666E0
1.594244389E1,-2.917383909E-1,-2.922201157E-1,3.046276093E0,3.074134336E0
1.595031742E1,-4.436195493E-1,-3.099699020E-1,3.027430534E0,3.075421156E0
1.595822147E1,-4.703058600E-1,-3.434181213E-1,3.328579903E0,3.379137135E0
1.596618656E1,-2.141704559E-1,-3.635778427E-1,3.811070204E0,3.834359651E0
1.597406010E1,-8.759617805E-3,-3.807315826E-1,4.003881454E0,4.021952259E0
1.598202519E1,1.413404942E-2,-4.313077927E-1,4.073259354E0,4.096055169E0
1.598989872E1,-1.046516299E-1,-4.845943451E-1,3.869352341E0,3.900983361E0
1.599780277E1,2.080592513E-2,-4.666042328E-1,3.530058861E0,3.560824056E0
1.600573734E1,1.376191080E-1,-4.758548737E-1,3.182033062E0,3.220358876E0
1.601364140E1,1.743509024E-1,-4.854736328E-1,2.798792124E0,2.845930470E0
1.602163700E1,3.498435020E-1,-4.446754456E-1,2.576315880E0,2.637713070E0
1.602954105E1,4.295287430E-1,-4.300050735E-1,2.627077579E0,2.696467302E0
1.603744511E1,3.348211646E-1,-4.894123077E-1,2.836427689E0,2.897749412E0
1.604541020E1,6.581528485E-2,-4.890260696E-1,3.238832235E0,3.276203961E0
1.605331425E1,-3.477677703E-1,-5.012426376E-1,3.667320490E0,3.717717872E0
1.606130985E1,-5.643749237E-1,-4.735412598E-1,3.710233688E0,3.782670274E0
1.606918339E1,-4.998042285E-1,-4.736003876E-1,3.260429382E0,3.332341722E0
1.607708744E1,-1.750590503E-1,-6.251316071E-1,2.560060024E0,2.641087376E0
1.608502201E1,6.277997792E-2,-8.125162125E-1,2.055576324E0,2.211225440E0
1.609289555E1,9.402064979E-2,-8.573942184E-1,1.856330633E0,2.046931398E0
1.610083012E1,1.275115609E-1,-8.468465805E-1,1.982493281E0,2.159557348E0
1.610870365E1,2.009948492E-1,-8.020572662E-1,2.073652267E0,2.232426598E0
1.611657719E1,1.501720101E-1,-7.636480331E-1,2.036190510E0,2.179858193E0
1.612451176E1,1.046874374E-1,-6.983194351E-1,2.036614895E0,2.155553229E0
1.613238529E1,1.453426480E-2,-6.420879364E-1,2.092306376E0,2.188660351E0
1.614041142E1,6.380727887E-2,-6.020097733E-1,2.080578327E0,2.166862550E0
1.614828495E1,1.260578632E-2,-6.767292023E-1,2.094810009E0,2.201442775E0
1.615615849E1,3.117299080E-2,-6.628370285E-1,2.145129204E0,2.245418443E0
1.616409306E1,1.902580261E-4,-6.465721130E-1,2.200699329E0,2.293715996E0
1.617199711E1,-7.521232963E-2,-6.614875793E-1,2.192265511E0,2.291124349E0
1.617996220E1,-7.072979212E-2,-4.394350052E-1,1.373509884E0,1.443826592E0
1.618786625E1,-5.284750462E-2,-2.836055756E-1,7.922635078E-1,8.431526831E-1
1.619573978E1,1.717382371E-1,-1.524343491E-1,3.965129852E-1,4.582060675E-1
1.620370487E1,4.244710207E-1,-9.973907471E-2,1.573860645E-1,4.635665041E-1
1.621160892E1,6.294530630E-1,-1.179847717E-1,-3.149008751E-2,6.411888883E-1
1.621957401E1,5.408757925E-1,-1.912441254E-1,3.972053528E-3,5.737043800E-1
1.622747807E1,2.784911990E-1,-1.899147034E-1,2.136416435E-1,3.990835681E-1
1.623538212E1,-1.133465320E-1,-1.226511002E-1,4.413323402E-1,4.718738849E-1
1.624331669E1,-3.205998838E-1,-1.166763306E-1,6.529898643E-1,7.367451490E-1
1.625122074E1,-2.928066254E-1,-7.249069214E-2,6.666364670E-1,7.317067715E-1
1.625924686E1,-3.271934390E-1,-7.420253754E-2,5.313296318E-1,6.283890043E-1
1.626712040E1,-3.766499758E-1,-4.864597321E-2,1.564817429E-1,4.107531750E-1
1.627502445E1,-3.555835187E-1,-4.620552063E-3,-1.464595795E-1,3.845925074E-1
1.628302006E1,-4.213731885E-1,-4.540443420E-3,-3.733997345E-1,5.630304977E-1
1.629092411E1,-3.260093331E-1,2.188110352E-2,-4.735171795E-1,5.753080803E-1
1.629891972E1,-1.727976799E-1,3.000926971E-2,-4.199235439E-1,4.550773310E-1
1.630676273E1,-7.840338349E-2,1.104831696E-2,-1.352357864E-1,1.567095204E-1
1.631466679E1,-1.061450839E-1,-3.638267517E-2,9.836101532E-2,1.492158411E-1
1.632260136E1,-1.931789368E-1,-9.905338287E-2,-3.994464874E-3,2.171304448E-1
1.633047489E1,-2.684257329E-1,-1.440219879E-1,-4.889848232E-1,5.761083790E-1
1.633850102E1,-2.156424075E-1,-2.123394012E-1,-5.161850452E-1,5.983616550E-1
1.634637455E1,-2.410186827E-1,-2.113132477E-1,-3.161768913E-1,4.502345174E-1
1.635427860E1,-2.880827785E-1,-2.924709320E-1,1.198577881E-1,4.276643809E-1
1.636221317E1,-3.795377910E-1,-2.935934067E-1,7.334499359E-1,8.764672451E-1
1.637008671E1,-4.895337224E-1,-2.426710129E-1,1.212180138E0,1.329628960E0
1.637802128E1,-3.581737876E-1,-1.723508835E-1,1.286175728E0,1.346195117E0
1.638592533E1,1.695580781E-2,-1.446666718E-1,9.789218903E-1,9.896989505E-1
1.639379887E1,4.186535776E-1,-1.226425171E-1,4.462032318E-1,6.240267054E-1
1.640176395E1,5.866232514E-1,-7.484531403E-2,8.725643158E-2,5.977811849E-1
1.640966801E1,3.450686932E-1,-3.040218353E-2,-2.772903442E-2,3.475134459E-1
1.641769413E1,6.582345068E-2,4.751873016E-2,1.376914978E-1,1.598427507E-1
1.642559818E1,-3.476370871E-2,1.562070847E-1,2.489557266E-1,2.959529060E-1
1.643347172E1,-7.960224152E-2,1.854887009E-1,1.049332619E-1,2.274940976E-1
1.644146732E1,-1.769347638E-1,1.378507614E-1,-1.557068825E-1,2.730446416E-1
1.644934086E1,-2.952486873E-1,1.671562195E-1,-2.829518318E-1,4.417858397E-1
1.645736698E1,-4.047805071E-1,1.686763763E-1,-3.403859138E-1,5.551230037E-1
1.646524052E1,-2.688646913E-1,2.190866470E-1,-5.125393867E-1,6.188568527E-1
1.647314457E1,-1.978596598E-1,1.106224060E-1,-5.228610039E-1,5.698854192E-1
1.648104862E1,-1.265729517E-1,8.741188049E-2,-2.201972008E-1,2.686044605E-1
1.648892216E1,-1.093921065E-1,1.110792160E-1,1.729874611E-1,2.328731133E-1
1.649685673E1,1.522870362E-2,1.639289856E-1,5.413284302E-1,5.658101228E-1
1.650476078E1,1.342743337E-1,1.277084351E-1,6.066975594E-1,6.343665893E-1
1.651263432E1,1.570511162E-1,8.073902130E-2,5.669293404E-1,5.937951832E-1
1.652056889E1,6.119535863E-2,1.241779327E-1,6.745748520E-1,6.886336194E-1
1.652847294E1,-1.553136110E-1,2.097539902E-1,7.460870743E-1,7.904207592E-1
1.653646854E1,-2.890458107E-1,1.550703049E-1,5.932178497E-1,6.778655452E-1
1.654434208E1,-3.301241100E-1,1.877603531E-1,4.309744835E-1,5.744344032E-1
1.655224613E1,-3.107356727E-1,1.981735229E-1,1.577825546E-1,4.009048990E-1
1.656021122E1,-3.571252227E-1,1.221733093E-1,-1.389060020E-1,4.021935101E-1
1.656808476E1,8.439481258E-3,1.133184433E-1,-1.664144278E0,1.668019326E0
1.657608036E1,-2.653887570E-1,1.981067657E-2,-7.936246395E-1,8.370565833E-1
1.658395390E1,-8.846769333E-1,-9.129524231E-2,-1.262807846E-2,8.894647637E-1
1.659182743E1,-7.758346796E-1,1.422967911E-1,8.850164413E-1,1.185504925E0
1.659982304E1,-4.182822704E-1,3.088474274E-1,1.214347363E0,1.320979299E0
1.660769657E1,7.550561428E-2,3.125991821E-1,8.993892670E-1,9.551546472E-1
1.661563114E1,2.811863124E-1,2.816572189E-1,5.605959892E-1,6.875059232E-1
1.662353520E1,2.285008579E-1,2.434453964E-1,3.995771408E-1,5.207112392E-1
1.663140873E1,1.677845418E-1,2.246294022E-1,4.299411774E-1,5.132829987E-1
1.663934330E1,-1.981382966E-1,2.301759720E-1,4.047050476E-1,5.059900574E-1
1.664721684E1,-2.493824661E-1,2.599105835E-1,3.816633224E-1,5.247971203E-1
1.665515141E1,-2.887197733E-1,1.937685013E-1,4.067258835E-1,5.350993215E-1
