"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.974141622E1,-4.691999817E1,-7.559999847E1,-1.681199951E2,1.902135083E2
1.974935079E1,-4.637999725E1,-7.565999603E1,-1.678199921E2,1.898396399E2
1.975731588E1,-4.643999863E1,-7.536000061E1,-1.675800018E2,1.895227168E2
1.976528097E1,-4.620000076E1,-7.572000122E1,-1.673399963E2,1.893954409E2
1.977315450E1,-4.595999908E1,-7.554000092E1,-1.675800018E2,1.894773608E2
1.978108907E1,-4.625999832E1,-7.590000153E1,-1.672799988E2,1.894291310E2
1.978902364E1,-4.631999969E1,-7.595999908E1,-1.675800018E2,1.897327617E2
1.979695821E1,-4.625999832E1,-7.565999603E1,-1.675199890E2,1.895451639E2
1.980495382E1,-4.650000000E1,-7.559999847E1,-1.676399994E2,1.896860015E2
1.981282735E1,-4.643999863E1,-7.547999573E1,-1.681199951E2,1.900479834E2
1.982076192E1,-4.643999863E1,-7.523999786E1,-1.675199890E2,1.894219561E2
1.982869649E1,-4.650000000E1,-7.505999756E1,-1.675199890E2,1.893652554E2
1.983663106E1,-4.655999756E1,-7.511999512E1,-1.676999969E2,1.895630133E2
1.984462667E1,-4.631999969E1,-7.469999695E1,-1.678799896E2,1.894975536E2
1.985253072E1,-4.620000076E1,-7.476000214E1,-1.682399902E2,1.898109383E2
1.986046529E1,-4.607999802E1,-7.493999481E1,-1.681199951E2,1.897464145E2
1.986839986E1,-4.607999802E1,-7.505999756E1,-1.675199890E2,1.892625588E2
1.987630391E1,-4.625999832E1,-7.518000031E1,-1.673399963E2,1.891948579E2
1.988426900E1,-4.668000031E1,-7.500000000E1,-1.677599945E2,1.895980965E2
1.989217306E1,-4.650000000E1,-7.500000000E1,-1.677599945E2,1.895538598E2
1.990007711E1,-4.613999939E1,-7.500000000E1,-1.685399933E2,1.901568534E2
1.990801168E1,-4.643999863E1,-7.554000092E1,-1.688999939E2,1.907620852E2
1.991594625E1,-4.571999741E1,-7.590000153E1,-1.690800018E2,1.908904802E2
1.992394185E1,-4.577999878E1,-7.613999939E1,-1.692599945E2,1.911597592E2
1.993184591E1,-4.559999847E1,-7.601999664E1,-1.689599915E2,1.908032454E2
1.993978048E1,-4.541999817E1,-7.565999603E1,-1.687200012E2,1.904044381E2
1.994771505E1,-4.565999985E1,-7.547999573E1,-1.683600006E2,1.900714475E2
1.995568014E1,-4.571999741E1,-7.518000031E1,-1.683000031E2,1.899137742E2
1.996367574E1,-4.595999908E1,-7.505999756E1,-1.685999908E2,1.901901198E2
1.997154928E1,-4.559999847E1,-7.505999756E1,-1.684799957E2,1.899970317E2
1.997951436E1,-4.523999786E1,-7.523999786E1,-1.688399963E2,1.903014951E2
1.998744893E1,-4.487999725E1,-7.572000122E1,-1.691999969E2,1.907259073E2
1.999538350E1,-4.445999908E1,-7.590000153E1,-1.689599915E2,1.904861687E2
2.000337911E1,-4.404000092E1,-7.608000183E1,-1.691999969E2,1.906733524E2
2.001128316E1,-4.391999817E1,-7.608000183E1,-1.692599945E2,1.906989215E2
2.001924825E1,-4.355999756E1,-7.572000122E1,-1.695599976E2,1.907395731E2
2.002718282E1,-4.284000015E1,-7.565999603E1,-1.696799927E2,1.906593835E2
2.003511739E1,-4.193999863E1,-7.518000031E1,-1.700399933E2,1.905901237E2
2.004305196E1,-4.073999786E1,-7.481999969E1,-1.700999908E2,1.902413905E2
2.005092550E1,-3.995999908E1,-7.481999969E1,-1.698000031E2,1.898074680E2
2.005886007E1,-3.905999756E1,-7.440000153E1,-1.702799988E2,1.898850221E2
2.006679464E1,-3.845999908E1,-7.481999969E1,-1.704599915E2,1.900889596E2
2.007469869E1,-3.804000092E1,-7.493999481E1,-1.705800018E2,1.901593582E2
2.008266378E1,-3.713999939E1,-7.511999512E1,-1.709400024E2,1.903756225E2
2.009056783E1,-3.623999786E1,-7.518000031E1,-1.708799896E2,1.901718716E2
2.009850240E1,-3.504000092E1,-7.451999664E1,-1.710000000E2,1.897947090E2
2.010643697E1,-3.384000015E1,-7.391999817E1,-1.713000031E2,1.896127706E2
2.011437154E1,-3.311999893E1,-7.301999664E1,-1.714799957E2,1.892993481E2
2.012233663E1,-3.227999878E1,-7.236000061E1,-1.717200012E2,1.891182879E2
2.013024068E1,-3.150000000E1,-7.218000031E1,-1.721999969E2,1.893542748E2
2.013817525E1,-3.042000008E1,-7.187999725E1,-1.724400024E2,1.892819718E2
2.014607930E1,-2.850000000E1,-7.158000183E1,-1.730999908E2,1.894717749E2
2.015401388E1,-2.753999901E1,-7.145999908E1,-1.737599945E2,1.898881742E2
2.016200948E1,-2.621999931E1,-7.086000061E1,-1.744799957E2,1.901365219E2
2.016991353E1,-2.561999893E1,-7.031999969E1,-1.750800018E2,1.904056032E2
2.017784810E1,-2.513999939E1,-6.954000092E1,-1.755000000E2,1.904418055E2
2.018575216E1,-2.339999962E1,-6.869999695E1,-1.759199982E2,1.903026414E2
2.019365621E1,-2.231999969E1,-6.797999573E1,-1.756799927E2,1.896916499E2
2.020162130E1,-2.045999908E1,-6.750000000E1,-1.756799927E2,1.893101196E2
2.020955587E1,-1.889999962E1,-6.708000183E1,-1.754400024E2,1.887753456E2
2.021749044E1,-1.811999893E1,-6.605999756E1,-1.758000031E2,1.886740542E2
2.022539449E1,-1.734000015E1,-6.540000153E1,-1.763999939E2,1.889306583E2
2.023335958E1,-1.661999893E1,-6.468000031E1,-1.770599976E2,1.892352228E2
2.024135518E1,-1.596000004E1,-6.384000015E1,-1.778399963E2,1.896241850E2
2.024925924E1,-1.500000000E1,-6.335999680E1,-1.778399963E2,1.893846707E2
2.025719381E1,-1.446000004E1,-6.245999908E1,-1.783199921E2,1.894950201E2
2.026512838E1,-1.361999989E1,-6.179999924E1,-1.789799957E2,1.898383080E2
2.027309347E1,-1.307999992E1,-6.125999832E1,-1.796399994E2,1.902482672E2
2.028108907E1,-1.253999996E1,-6.077999878E1,-1.804799957E2,1.908520073E2
2.028896261E1,-1.193999958E1,-6.005999756E1,-1.804199982E2,1.905285875E2
2.029689718E1,-1.127999973E1,-5.927999878E1,-1.810800018E2,1.908699131E2
2.030483175E1,-1.019999981E1,-5.784000015E1,-1.813199921E2,1.905949767E2
2.031273580E1,-9.239999771E0,-5.657999802E1,-1.811399994E2,1.899957188E2
2.032073140E1,-8.399999619E0,-5.531999969E1,-1.816199951E2,1.900439028E2
2.032866598E1,-7.319999695E0,-5.352000046E1,-1.811999969E2,1.890804372E2
2.033660054E1,-6.659999847E0,-5.261999893E1,-1.813199921E2,1.889183935E2
2.034453512E1,-6.480000019E0,-5.159999847E1,-1.813799896E2,1.886882373E2
2.035246969E1,-5.219999790E0,-5.081999969E1,-1.809599915E2,1.880330803E2
2.036043477E1,-4.679999828E0,-5.015999985E1,-1.807200012E2,1.876103591E2
2.036833883E1,-4.259999752E0,-4.931999969E1,-1.799400024E2,1.866253317E2
2.037627340E1,-3.240000010E0,-4.907999802E1,-1.795800018E2,1.861943094E2
2.038423848E1,-3.000000000E0,-4.847999954E1,-1.792200012E2,1.856855385E2
2.039220357E1,-2.579999924E0,-4.805999756E1,-1.786799927E2,1.850485330E2
2.040019918E1,-2.339999914E0,-4.739999771E1,-1.780199890E2,1.842372163E2
2.040810323E1,-2.759999990E0,-4.650000000E1,-1.778399963E2,1.838394188E2
2.041603780E1,-2.460000038E0,-4.595999908E1,-1.773600006E2,1.832346663E2
2.042397237E1,-2.579999924E0,-4.518000031E1,-1.769400024E2,1.826353013E2
2.043190694E1,-2.339999914E0,-4.487999725E1,-1.762799988E2,1.819184645E2
2.043987203E1,-1.620000005E0,-4.415999985E1,-1.756199951E2,1.810942094E2
2.044777608E1,-1.679999948E0,-4.343999863E1,-1.753199921E2,1.806293318E2
2.045568014E1,-1.199999928E0,-4.350000000E1,-1.748999939E2,1.802323441E2
2.046364522E1,-1.019999981E0,-4.307999802E1,-1.744799957E2,1.797225516E2
2.047161031E1,-7.199999690E-1,-4.265999985E1,-1.741199951E2,1.792712099E2
2.047960592E1,-4.199999869E-1,-4.229999924E1,-1.740599976E2,1.791266286E2
2.048747945E1,-5.399999619E-1,-4.175999832E1,-1.738799896E2,1.788251656E2
2.049541402E1,-3.599999845E-1,-4.121999741E1,-1.736399994E2,1.784658712E2
2.050334859E1,-4.199999869E-1,-4.079999924E1,-1.735199890E2,1.782526379E2
2.051131368E1,-5.399999619E-1,-4.055999756E1,-1.729799957E2,1.776724062E2
2.051930929E1,-1.199999973E-1,-4.002000046E1,-1.727399902E2,1.773153097E2
2.052718282E1,1.799999923E-1,-3.954000092E1,-1.729199982E2,1.773831160E2
2.053511739E1,4.199999869E-1,-3.893999863E1,-1.726199951E2,1.769580815E2
2.054305196E1,5.999999642E-1,-3.845999908E1,-1.723799896E2,1.766193431E2
2.055098653E1,7.199999690E-1,-3.834000015E1,-1.722599945E2,1.764765699E2
2.055898214E1,5.999999642E-1,-3.815999985E1,-1.718999939E2,1.760856425E2
2.056688619E1,7.799999714E-1,-3.852000046E1,-1.715999908E2,1.758719867E2
2.057482076E1,6.599999666E-1,-3.893999863E1,-1.714799957E2,1.758469449E2
2.058275533E1,4.799999893E-1,-3.887999725E1,-1.711799927E2,1.755405209E2
2.059068990E1,3.599999845E-1,-3.900000000E1,-1.709400024E2,1.753328664E2
2.059868551E1,1.799999923E-1,-3.875999832E1,-1.710000000E2,1.753378735E2
2.060655904E1,4.199999869E-1,-3.779999924E1,-1.708799896E2,1.750113916E2
2.061452413E1,4.799999893E-1,-3.702000046E1,-1.708799896E2,1.748447359E2
2.062245870E1,5.399999619E-1,-3.689999771E1,-1.710599976E2,1.749954976E2
2.063039327E1,5.399999619E-1,-3.695999908E1,-1.710000000E2,1.749495160E2
2.063835836E1,6.599999666E-1,-3.695999908E1,-1.711799927E2,1.751258605E2
2.064623189E1,4.799999893E-1,-3.725999832E1,-1.711799927E2,1.751888346E2
2.065416646E1,8.399999738E-1,-3.654000092E1,-1.712399902E2,1.750971488E2
2.066207052E1,1.019999981E0,-3.593999863E1,-1.710000000E2,1.747390165E2
2.067003560E1,5.399999619E-1,-3.611999893E1,-1.708199921E2,1.745978683E2
2.067803121E1,1.019999981E0,-3.588000107E1,-1.703399963E2,1.740808124E2
2.068590475E1,4.199999869E-1,-3.600000000E1,-1.699199982E2,1.736922053E2
2.069383932E1,2.399999946E-1,-3.600000000E1,-1.700399933E2,1.738092544E2
2.070174337E1,5.399999619E-1,-3.570000076E1,-1.702799988E2,1.739829292E2
2.070967794E1,1.799999923E-1,-3.545999908E1,-1.704599915E2,1.741093123E2
2.071764303E1,7.199999690E-1,-3.509999847E1,-1.705800018E2,1.741552908E2
2.072554708E1,7.799999714E-1,-3.473999786E1,-1.702200012E2,1.737306095E2
2.073351217E1,7.199999690E-1,-3.473999786E1,-1.699799957E2,1.734952011E2
2.074138570E1,7.799999714E-1,-3.479999924E1,-1.698000031E2,1.733311553E2
2.074932027E1,4.199999869E-1,-3.497999954E1,-1.697399902E2,1.733073601E2
2.075728536E1,2.999999821E-1,-3.509999847E1,-1.700999908E2,1.736839278E2
2.076518941E1,2.399999946E-1,-3.497999954E1,-1.702200012E2,1.737771757E2
2.077312398E1,4.199999869E-1,-3.504000092E1,-1.700999908E2,1.736720615E2
2.078105855E1,6.599999666E-1,-3.527999878E1,-1.700999908E2,1.737213884E2
2.078899312E1,1.139999986E0,-3.534000015E1,-1.697399902E2,1.733836195E2
2.079698873E1,1.860000014E0,-3.527999878E1,-1.696199951E2,1.732601531E2
2.080489278E1,2.159999847E0,-3.509999847E1,-1.697399902E2,1.733445695E2
2.081282735E1,1.799999952E0,-3.509999847E1,-1.694400024E2,1.730467114E2
2.082079244E1,1.439999938E0,-3.515999985E1,-1.702200012E2,1.738192970E2
2.082869649E1,7.199999690E-1,-3.534000015E1,-1.702200012E2,1.738513239E2
2.083666158E1,-5.999999866E-2,-3.545999908E1,-1.706999969E2,1.743442115E2
2.084456563E1,1.199999973E-1,-3.527999878E1,-1.705199890E2,1.741314428E2
2.085250020E1,0.000000000E0,-3.521999741E1,-1.698000031E2,1.734142130E2
2.086043477E1,0.000000000E0,-3.521999741E1,-1.696199951E2,1.732379605E2
2.086836934E1,2.399999946E-1,-3.521999741E1,-1.694400024E2,1.730618971E2
2.087636495E1,5.999999866E-2,-3.527999878E1,-1.696199951E2,1.732501794E2
2.088426900E1,5.999999866E-2,-3.570000076E1,-1.699199982E2,1.736297769E2
2.089220357E1,4.199999869E-1,-3.545999908E1,-1.697399902E2,1.734048795E2
2.090013814E1,1.199999973E-1,-3.534000015E1,-1.696799927E2,1.733211756E2
2.090807271E1,2.399999946E-1,-3.504000092E1,-1.697399902E2,1.733191379E2
2.091606832E1,1.799999923E-1,-3.438000107E1,-1.693799896E2,1.728340179E2
2.092397237E1,-1.799999923E-1,-3.473999786E1,-1.695599976E2,1.730823290E2
2.093190694E1,2.399999946E-1,-3.515999985E1,-1.693199921E2,1.729321916E2
2.093984151E1,5.999999642E-1,-3.539999771E1,-1.691999969E2,1.728645678E2
2.094777608E1,6.599999666E-1,-3.521999741E1,-1.696799927E2,1.732979623E2
2.095577169E1,7.199999690E-1,-3.539999771E1,-1.696199951E2,1.732761408E2
2.096367574E1,5.999999642E-1,-3.515999985E1,-1.699799957E2,1.735793321E2
2.097161031E1,5.399999619E-1,-3.515999985E1,-1.702799988E2,1.738729282E2
2.097957540E1,4.799999893E-1,-3.563999939E1,-1.699199982E2,1.736181031E2
2.098747945E1,5.999999642E-1,-3.545999908E1,-1.699799957E2,1.736403481E2
2.099547506E1,7.199999690E-1,-3.545999908E1,-1.695599976E2,1.732296819E2
2.100334859E1,2.999999821E-1,-3.545999908E1,-1.691399994E2,1.728173629E2
2.101131368E1,4.199999869E-1,-3.539999771E1,-1.693199921E2,1.729814902E2
2.101924825E1,2.399999946E-1,-3.497999954E1,-1.694400024E2,1.730132145E2
2.102721334E1,4.799999893E-1,-3.468000031E1,-1.696799927E2,1.731884313E2
2.103517843E1,6.599999666E-1,-3.461999893E1,-1.698600006E2,1.733533955E2
2.104308248E1,5.999999642E-1,-3.504000092E1,-1.697399902E2,1.733200102E2
2.105101705E1,1.079999924E0,-3.527999878E1,-1.698000031E2,1.734297718E2
2.105892110E1,7.799999714E-1,-3.545999908E1,-1.697399902E2,1.734061251E2
2.106685567E1,8.999999762E-1,-3.509999847E1,-1.698000031E2,1.733922170E2
2.107482076E1,6.599999666E-1,-3.473999786E1,-1.697399902E2,1.732598261E2
2.108272481E1,7.199999690E-1,-3.450000000E1,-1.693199921E2,1.728005443E2
2.109068990E1,7.199999690E-1,-3.450000000E1,-1.695599976E2,1.730357222E2
2.109862447E1,6.599999666E-1,-3.479999924E1,-1.698600006E2,1.733894326E2
2.110658956E1,8.999999762E-1,-3.407999802E1,-1.700399933E2,1.734239187E2
2.111455465E1,3.599999845E-1,-3.438000107E1,-1.702799988E2,1.737164127E2
2.112242818E1,2.399999946E-1,-3.425999832E1,-1.703399963E2,1.737513149E2
2.113042379E1,-5.999999866E-2,-3.443999863E1,-1.701600037E2,1.736103221E2
2.113832784E1,-4.199999869E-1,-3.491999817E1,-1.703999939E2,1.739417736E2
2.114629293E1,-3.599999845E-1,-3.504000092E1,-1.702200012E2,1.737894706E2
2.115425802E1,-2.399999946E-1,-3.509999847E1,-1.698000031E2,1.733900474E2
2.116219259E1,0.000000000E0,-3.486000061E1,-1.696799927E2,1.732239001E2
2.117012716E1,3.599999845E-1,-3.497999954E1,-1.691399994E2,1.727196265E2
2.117806173E1,5.999999642E-1,-3.473999786E1,-1.690800018E2,1.726130773E2
2.118599630E1,6.599999666E-1,-3.479999924E1,-1.684199982E2,1.719789851E2
2.119396138E1,1.259999990E0,-3.455999756E1,-1.680599976E2,1.715813038E2
2.120183492E1,1.019999981E0,-3.413999939E1,-1.677599945E2,1.712016230E2
2.120976949E1,6.599999666E-1,-3.384000015E1,-1.675199890E2,1.709050261E2
2.121770406E1,4.799999893E-1,-3.359999847E1,-1.673399963E2,1.706805925E2
2.122566915E1,-5.999999866E-2,-3.371999741E1,-1.670399933E2,1.704095102E2
2.123366475E1,1.799999923E-1,-3.384000015E1,-1.676399994E2,1.710214823E2
2.124153829E1,4.199999869E-1,-3.431999969E1,-1.682399902E2,1.717053671E2
2.124950338E1,7.199999690E-1,-3.431999969E1,-1.693799896E2,1.728234986E2
2.125740743E1,5.399999619E-1,-3.473999786E1,-1.701600037E2,1.736709126E2
2.126537252E1,6.599999666E-1,-3.504000092E1,-1.700399933E2,1.736140449E2
2.127333761E1,9.599999785E-1,-3.479999924E1,-1.700399933E2,1.735671653E2
2.128124166E1,1.079999924E0,-3.497999954E1,-1.696799927E2,1.732514551E2
2.128914571E1,1.559999943E0,-3.486000061E1,-1.697399902E2,1.732896925E2
2.129708028E1,1.559999943E0,-3.473999786E1,-1.698000031E2,1.733243840E2
2.130504537E1,1.620000005E0,-3.491999817E1,-1.699199982E2,1.734786340E2
2.131301046E1,1.199999928E0,-3.504000092E1,-1.699799957E2,1.735581764E2
2.132094503E1,1.259999990E0,-3.479999924E1,-1.696799927E2,1.732164180E2
2.132884908E1,1.079999924E0,-3.509999847E1,-1.700999908E2,1.736870265E2
2.133681417E1,2.999999821E-1,-3.534000015E1,-1.699199982E2,1.735563637E2
2.134474874E1,6.599999666E-1,-3.509999847E1,-1.698600006E2,1.734498928E2
2.135271383E1,2.999999821E-1,-3.515999985E1,-1.695599976E2,1.731672843E2
2.136061788E1,5.999999866E-2,-3.491999817E1,-1.690800018E2,1.726483620E2
2.136855245E1,4.799999893E-1,-3.455999756E1,-1.690199890E2,1.725177687E2
2.137648702E1,3.599999845E-1,-3.473999786E1,-1.693199921E2,1.728474957E2
2.138445211E1,8.399999738E-1,-3.497999954E1,-1.698000031E2,1.733676642E2
2.139241720E1,1.199999928E0,-3.515999985E1,-1.699199982E2,1.735236911E2
2.140029073E1,1.620000005E0,-3.552000046E1,-1.698000031E2,1.734829556E2
2.140822530E1,1.379999995E0,-3.557999802E1,-1.695000000E2,1.731995689E2
2.141615987E1,8.999999762E-1,-3.539999771E1,-1.692599945E2,1.729245951E2
2.142409444E1,6.599999666E-1,-3.534000015E1,-1.687200012E2,1.723826848E2
2.143209005E1,2.999999821E-1,-3.504000092E1,-1.685399933E2,1.721441867E2
2.143999410E1,4.199999869E-1,-3.497999954E1,-1.685999908E2,1.721909803E2
2.144792867E1,9.599999785E-1,-3.497999954E1,-1.688399963E2,1.724281483E2
2.145589376E1,9.599999785E-1,-3.486000061E1,-1.692599945E2,1.728151816E2
2.146382833E1,7.799999714E-1,-3.504000092E1,-1.695000000E2,1.730857015E2
2.147182393E1,8.399999738E-1,-3.473999786E1,-1.695000000E2,1.730254983E2
2.147972799E1,2.999999821E-1,-3.431999969E1,-1.691999969E2,1.726458553E2
2.148766256E1,7.199999690E-1,-3.413999939E1,-1.692599945E2,1.726702166E2
2.149559713E1,9.599999785E-1,-3.407999802E1,-1.695000000E2,1.728948173E2
2.150353170E1,1.199999928E0,-3.443999863E1,-1.692599945E2,1.727324499E2
2.151152730E1,1.199999928E0,-3.497999954E1,-1.690199890E2,1.726059010E2
2.151943136E1,8.399999738E-1,-3.521999741E1,-1.688399963E2,1.724763699E2
2.152739644E1,5.399999619E-1,-3.527999878E1,-1.684199982E2,1.720763368E2
2.153533101E1,-5.999999866E-2,-3.545999908E1,-1.686600037E2,1.723473585E2
2.154329610E1,0.000000000E0,-3.552000046E1,-1.690199890E2,1.727119773E2
2.155129171E1,-4.799999893E-1,-3.509999847E1,-1.691399994E2,1.727442609E2
2.155916524E1,1.199999973E-1,-3.497999954E1,-1.692599945E2,1.728368031E2
2.156713033E1,7.199999690E-1,-3.473999786E1,-1.691999969E2,1.727310766E2
2.157506490E1,8.999999762E-1,-3.450000000E1,-1.687200012E2,1.722135268E2
2.158299947E1,1.259999990E0,-3.509999847E1,-1.685399933E2,1.721607587E2
2.159099508E1,1.079999924E0,-3.509999847E1,-1.684799957E2,1.721007997E2
2.159889913E1,7.199999690E-1,-3.521999741E1,-1.683600006E2,1.720059779E2
2.160686422E1,8.999999762E-1,-3.527999878E1,-1.687799988E2,1.724302070E2
2.161479879E1,1.500000000E0,-3.504000092E1,-1.690199890E2,1.726204170E2
2.162273336E1,1.500000000E0,-3.461999893E1,-1.687799988E2,1.723005581E2
2.163072896E1,1.620000005E0,-3.468000031E1,-1.688399963E2,1.723724780E2
2.163863302E1,1.259999990E0,-3.486000061E1,-1.687200012E2,1.722882644E2
2.164659810E1,1.079999924E0,-3.527999878E1,-1.687200012E2,1.723725138E2
2.165453267E1,1.259999990E0,-3.563999939E1,-1.690800018E2,1.728000121E2
2.166249776E1,8.999999762E-1,-3.539999771E1,-1.692599945E2,1.729245951E2
2.167049337E1,5.999999642E-1,-3.575999832E1,-1.695599976E2,1.732908833E2
2.167836690E1,5.399999619E-1,-3.521999741E1,-1.692599945E2,1.728863371E2
2.168630147E1,5.999999866E-2,-3.521999741E1,-1.691399994E2,1.727680272E2
2.169423604E1,4.799999893E-1,-3.545999908E1,-1.693799896E2,1.730526591E2
2.170220113E1,1.139999986E0,-3.515999985E1,-1.687799988E2,1.724071146E2
2.171019674E1,2.999999821E-1,-3.497999954E1,-1.692599945E2,1.728370218E2
2.171810079E1,7.199999690E-1,-3.491999817E1,-1.693199921E2,1.728848877E2
2.172603536E1,2.999999821E-1,-3.515999985E1,-1.687200012E2,1.723448705E2
2.173393941E1,5.999999866E-2,-3.527999878E1,-1.691399994E2,1.727802689E2
2.174190450E1,4.199999869E-1,-3.534000015E1,-1.691399994E2,1.727930305E2
2.174986959E1,5.999999642E-1,-3.575999832E1,-1.690199890E2,1.727625369E2
2.175774312E1,9.599999785E-1,-3.552000046E1,-1.691399994E2,1.728320903E2
2.176573873E1,1.079999924E0,-3.570000076E1,-1.690800018E2,1.728111787E2
2.177367330E1,1.139999986E0,-3.611999893E1,-1.690199890E2,1.728401302E2
2.178163839E1,8.399999738E-1,-3.581999969E1,-1.688399963E2,1.725998909E2
2.178963399E1,5.999999642E-1,-3.618000031E1,-1.692599945E2,1.730846561E2
2.179753804E1,4.199999869E-1,-3.600000000E1,-1.693199921E2,1.731052747E2
2.180547262E1,7.199999690E-1,-3.552000046E1,-1.696199951E2,1.733006970E2
2.181340719E1,5.999999642E-1,-3.527999878E1,-1.699199982E2,1.735449339E2
2.182137227E1,8.399999738E-1,-3.521999741E1,-1.693799896E2,1.730050135E2
2.182930684E1,7.199999690E-1,-3.539999771E1,-1.691399994E2,1.728063009E2
2.183721090E1,6.599999666E-1,-3.575999832E1,-1.685999908E2,1.723518784E2
2.184514547E1,3.599999845E-1,-3.623999786E1,-1.686600037E2,1.725098950E2
2.185308004E1,3.599999845E-1,-3.618000031E1,-1.691399994E2,1.729666483E2
2.186101461E1,2.999999821E-1,-3.605999756E1,-1.695599976E2,1.733522604E2
2.186897970E1,0.000000000E0,-3.618000031E1,-1.693199921E2,1.731422887E2
2.187688375E1,1.799999923E-1,-3.623999786E1,-1.690800018E2,1.729202616E2
2.188481832E1,-1.199999973E-1,-3.611999893E1,-1.689599915E2,1.727777400E2
2.189275289E1,2.399999946E-1,-3.581999969E1,-1.689599915E2,1.727153980E2
2.190068746E1,2.399999946E-1,-3.557999802E1,-1.691399994E2,1.728419314E2
2.190868306E1,7.799999714E-1,-3.509999847E1,-1.695000000E2,1.730978576E2
2.191658712E1,1.079999924E0,-3.521999741E1,-1.695000000E2,1.731238419E2
2.192452169E1,8.999999762E-1,-3.521999741E1,-1.691999969E2,1.728290982E2
2.193242574E1,1.139999986E0,-3.557999802E1,-1.693199921E2,1.730216621E2
2.194032979E1,7.799999714E-1,-3.570000076E1,-1.693199921E2,1.730443821E2
2.194832540E1,1.079999924E0,-3.575999832E1,-1.688399963E2,1.725887837E2
2.195622945E1,8.999999762E-1,-3.618000031E1,-1.689599915E2,1.727925957E2
2.196419454E1,1.199999928E0,-3.575999832E1,-1.688999939E2,1.726482708E2
2.197212911E1,8.999999762E-1,-3.605999756E1,-1.684799957E2,1.722981207E2
2.198009420E1,8.999999762E-1,-3.588000107E1,-1.687200012E2,1.724952848E2
2.198805929E1,7.199999690E-1,-3.581999969E1,-1.688399963E2,1.725993486E2
2.199596334E1,7.199999690E-1,-3.611999893E1,-1.690800018E2,1.728965579E2
2.200389791E1,9.599999785E-1,-3.539999771E1,-1.695000000E2,1.731598436E2
2.201183248E1,6.599999666E-1,-3.534000015E1,-1.699799957E2,1.736160999E2
2.201979757E1,1.019999981E0,-3.521999741E1,-1.697399902E2,1.733584521E2
2.202779317E1,7.799999714E-1,-3.521999741E1,-1.693199921E2,1.729459925E2
2.203566671E1,6.599999666E-1,-3.570000076E1,-1.690199890E2,1.727503469E2
2.204360128E1,5.999999642E-1,-3.570000076E1,-1.688399963E2,1.725740259E2
2.205153585E1,5.999999642E-1,-3.575999832E1,-1.690199890E2,1.727625369E2
2.205947042E1,6.599999666E-1,-3.570000076E1,-1.693199921E2,1.730438828E2
