"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.695517271E1,1.194090843E0,-1.185722351E0,2.475079000E-1,1.700896998E0
1.696316832E1,1.607557535E0,-1.193130493E0,-2.320277244E-1,2.015350706E0
1.697107237E1,1.942333221E0,-1.231568336E0,-4.959907234E-1,2.352748543E0
1.697897642E1,1.953686953E0,-1.317413330E0,-4.475757778E-1,2.398498419E0
1.698688047E1,1.890452623E0,-1.347748756E0,-2.041363120E-1,2.330645719E0
1.699478453E1,1.816999793E0,-1.353761673E0,-3.882102668E-3,2.265871573E0
1.700278013E1,1.695228338E0,-1.371344566E0,2.588087320E-2,2.180608827E0
1.701071470E1,1.661137938E0,-1.364686012E0,7.456310093E-3,2.149837845E0
1.701858824E1,1.716758609E0,-1.348235130E0,-6.681889296E-3,2.182897784E0
1.702646177E1,1.750788450E0,-1.345690727E0,-1.146291941E-1,2.211172445E0
1.703433531E1,1.724805117E0,-1.328337669E0,-1.495577395E-1,2.182155167E0
1.704230040E1,1.803934813E0,-1.205211639E0,-2.314508557E-1,2.181807829E0
1.705017393E1,1.869111180E0,-1.043222427E0,-3.953044415E-1,2.176730401E0
1.705807798E1,1.929337621E0,-8.999423981E-1,-6.056621671E-1,2.213383526E0
1.706595152E1,2.022930384E0,-6.508579254E-1,-8.842615485E-1,2.301691088E0
1.707388609E1,2.040847540E0,-3.962898254E-1,-1.202357054E0,2.401617536E0
1.708191221E1,1.989366293E0,-2.202014923E-1,-1.445804834E0,2.469092660E0
1.708984678E1,1.942603469E0,-1.130065918E-1,-1.663815260E0,2.560226542E0
1.709768980E1,1.845209837E0,1.092910767E-2,-1.691470623E0,2.503196288E0
1.710565489E1,1.424428225E0,1.253089905E-1,-1.438338637E0,2.028180501E0
1.711352842E1,1.206935525E0,2.684402466E-1,-1.113639235E0,1.664014986E0
1.712146299E1,1.092154026E0,4.278001785E-1,-7.271619439E-1,1.380064456E0
1.712936705E1,9.848102331E-1,5.915050507E-1,-3.021757007E-1,1.187871868E0
1.713730162E1,1.014081836E0,7.690954208E-1,-8.430264890E-3,1.272768952E0
1.714520567E1,1.056204200E0,8.697357178E-1,6.637041271E-2,1.369822091E0
1.715915220E1,9.062285423E-1,1.096900940E0,-1.468479037E-1,1.430386713E0
1.716708677E1,3.689675331E-1,1.172961235E0,-2.717874646E-1,1.259302793E0
1.717499083E1,1.559218168E-1,1.199960709E0,-4.881567359E-1,1.304804320E0
1.718289488E1,2.621829510E-2,1.318152428E0,-7.297616005E-1,1.506905841E0
1.719076841E1,9.163451195E-2,1.438369751E0,-9.420259595E-1,1.721835455E0
1.719876402E1,2.968322039E-1,1.500854492E0,-9.791108370E-1,1.816406231E0
1.720672911E1,5.512717366E-1,1.587088585E0,-8.956508040E-1,1.903927800E0
1.721457212E1,7.100242972E-1,1.658957481E0,-6.408115029E-1,1.914918748E0
1.722250670E1,5.898106694E-1,1.678346634E0,-2.407037169E-1,1.795177520E0
1.723041075E1,5.639779568E-1,1.743451118E0,3.667487204E-2,1.832767848E0
1.723828428E1,5.894730091E-1,1.725029945E0,1.051717848E-1,1.825997767E0
1.724615782E1,5.560189486E-1,1.620667458E0,2.714304924E-1,1.734760673E0
1.725406187E1,4.695409536E-1,1.557434082E0,5.064314604E-1,1.703684962E0
1.726193541E1,3.355561495E-1,1.552233696E0,5.286021233E-1,1.673752545E0
1.726986998E1,2.845492363E-1,1.513893127E0,2.687199712E-1,1.563665914E0
1.727786558E1,4.207544327E-1,1.537987709E0,-2.737676203E-1,1.617834724E0
1.728576964E1,4.593482018E-1,1.511997223E0,-6.578933001E-1,1.711712583E0
1.729367369E1,4.243628979E-1,1.479019165E0,-7.528449297E-1,1.712996511E0
1.730154722E1,1.868788004E-1,1.381673813E0,-5.483927727E-1,1.498225899E0
1.730945128E1,-3.156903982E-1,1.193586349E0,1.395136863E-1,1.242486567E0
1.731747740E1,-7.437726259E-1,9.745817184E-1,9.496177435E-1,1.550735665E0
1.732538145E1,-1.197120547E0,6.573448181E-1,1.912664056E0,2.350209268E0
1.733325499E1,-1.667403698E0,2.272348404E-1,2.568728447E0,3.070869030E0
1.734112852E1,-2.022717953E0,-1.170463562E-1,3.040216684E0,3.653492200E0
1.734903257E1,-2.268845081E0,-3.901386261E-1,3.239987373E0,3.974592348E0
1.735702818E1,-2.399460077E0,-6.090660095E-1,2.963063955E0,3.861103219E0
1.736493223E1,-2.308261871E0,-6.587228775E-1,2.340632915E0,3.352693118E0
1.737286680E1,-2.122819185E0,-5.847511292E-1,1.554640174E0,2.695403726E0
1.738077086E1,-1.691373348E0,-4.137840271E-1,6.755244732E-1,1.867697603E0
1.738867491E1,-1.219759464E0,-2.673435211E-1,-8.410178125E-3,1.248741943E0
1.739667051E1,-8.156433105E-1,-2.148284912E-1,-3.620175719E-1,9.178681894E-1
1.740457457E1,-5.348169804E-1,-1.529388428E-1,-4.353829026E-1,7.063835814E-1
1.741244810E1,-2.857813835E-1,-9.251022339E-2,-3.850399256E-1,4.883491424E-1
1.742038267E1,-3.044931889E-1,-1.301050186E-1,-2.461160123E-1,4.125730353E-1
1.742828672E1,-3.538444042E-1,-1.914968491E-1,-1.359962523E-1,4.247021147E-1
1.743625181E1,-5.414855480E-1,-3.891801834E-1,1.009614766E-1,6.744338616E-1
1.744415587E1,-8.999772072E-1,-5.792741776E-1,4.303405583E-1,1.153564278E0
1.745205992E1,-1.247471571E0,-7.067193985E-1,7.018035650E-1,1.596297551E0
1.745993345E1,-1.543930531E0,-9.488077164E-1,1.049488306E0,2.094130672E0
1.746780699E1,-1.821936607E0,-1.138276100E0,1.369975448E0,2.547932144E0
1.747577208E1,-2.038832426E0,-1.248908043E0,1.647727966E0,2.903724576E0
1.748367613E1,-2.025058985E0,-1.312517166E0,1.696036100E0,2.949593812E0
1.749154966E1,-1.794965029E0,-1.324357986E0,1.501528621E0,2.688942493E0
1.749945372E1,-1.382405043E0,-1.310874939E0,1.026309848E0,2.163965968E0
1.750738829E1,-9.535877705E-1,-1.298631668E0,6.127898097E-1,1.723741627E0
1.751535338E1,-5.280029774E-1,-1.248799324E0,2.346565127E-1,1.375990761E0
1.752328794E1,-2.579281330E-1,-1.247314453E0,1.228569150E-1,1.279614820E0
1.753119200E1,-2.500737906E-1,-1.265213013E0,3.516498208E-2,1.290169541E0
1.753909605E1,-2.221126556E-1,-1.307332039E0,-7.080847025E-2,1.327955169E0
1.754703062E1,-1.125900745E-1,-1.378621101E0,-1.926627308E-1,1.396564210E0
1.755499571E1,3.512048721E-2,-1.407253265E0,-3.122383058E-1,1.441904283E0
1.756289976E1,7.584095001E-2,-1.435103416E0,-2.210224867E-1,1.454002959E0
1.757080381E1,1.239542961E-1,-1.413471222E0,-7.327559590E-2,1.420786710E0
1.757876890E1,8.814632893E-2,-1.396533966E0,1.718163788E-1,1.409821890E0
1.758667296E1,1.765005589E-1,-1.386754990E0,4.264977276E-1,1.461554707E0
1.759460752E1,2.335858345E-1,-1.444050789E0,6.690350175E-1,1.608556147E0
1.760251158E1,3.151510954E-1,-1.436634064E0,8.877918720E-1,1.717967419E0
1.761044615E1,1.010352373E-1,-1.419502258E0,9.639066458E-1,1.718810869E0
1.761835020E1,-4.843711853E-2,-1.318299294E0,8.869581223E-1,1.589639548E0
1.762628477E1,-2.442740202E-1,-1.243265152E0,7.919460535E-1,1.494174216E0
1.763418882E1,-3.652427197E-1,-1.084404945E0,6.066938043E-1,1.295150069E0
1.764206236E1,-3.779027462E-1,-9.494438171E-1,3.306096792E-1,1.074037619E0
1.764996641E1,-4.070229530E-1,-7.928771973E-1,1.706603765E-1,9.074397492E-1
1.765787047E1,-4.932090044E-1,-6.218280792E-1,6.019115448E-3,7.937011477E-1
1.766580504E1,-4.873578548E-1,-4.409389496E-1,-6.607523561E-2,6.605382447E-1
1.767373960E1,-5.668238401E-1,-3.436279297E-1,-5.265986919E-2,6.649379532E-1
1.768161314E1,-6.690771580E-1,-2.867527008E-1,6.028041244E-2,7.304280135E-1
1.768951719E1,-7.510296106E-1,-1.545810699E-1,1.809764504E-1,7.878408842E-1
1.769739073E1,-8.325139284E-1,-5.081844330E-2,2.639434636E-1,8.748303305E-1
1.770532530E1,-8.754341602E-1,1.059923172E-1,1.852371991E-1,9.010727829E-1
1.771325987E1,-8.126764297E-1,2.324199677E-1,1.019888520E-1,8.513893039E-1
1.772116392E1,-6.188814640E-1,4.519186020E-1,1.437604427E-2,7.664537559E-1
1.772906797E1,-4.088628292E-1,6.217622757E-1,-3.477931023E-2,7.449608990E-1
1.773694151E1,-2.046742439E-1,7.895565033E-1,7.535338402E-3,8.156885431E-1
1.774484556E1,3.757166862E-2,9.426755905E-1,5.675518513E-2,9.451296473E-1
1.775287169E1,3.187024593E-1,1.126988411E0,3.652971983E-2,1.171754478E0
1.776077574E1,4.603514671E-1,1.278149605E0,-9.637919068E-2,1.361939365E0
1.776867979E1,5.349709988E-1,1.422644615E0,-3.419607878E-1,1.557898858E0
1.777655333E1,5.861378908E-1,1.598883629E0,-5.849056244E-1,1.800583537E0
1.778448790E1,3.928364515E-1,1.715810776E0,-6.475747228E-1,1.875547951E0
1.779245298E1,8.964109421E-2,1.785562515E0,-5.717772841E-1,1.877018456E0
1.780032652E1,-2.442531586E-1,1.836391449E0,-3.033890724E-1,1.877242150E0
1.780823057E1,-5.720255375E-1,1.812884331E0,-3.400573134E-2,1.901294086E0
1.781619566E1,-8.191723824E-1,1.736110687E0,1.857934892E-1,1.928637584E0
1.782409971E1,-9.453494549E-1,1.622733116E0,3.299634755E-1,1.906783746E0
1.783203428E1,-8.457858562E-1,1.551646233E0,3.073933125E-1,1.793725284E0
1.783993834E1,-4.380664825E-1,1.615955353E0,7.869082689E-2,1.676128334E0
1.784784239E1,1.481041908E-1,1.737093925E0,-5.209855437E-1,1.819575801E0
1.785571592E1,1.082069635E0,1.903498650E0,-1.247876763E0,2.520194084E0
1.786361998E1,2.080552101E0,2.156316757E0,-1.517373919E0,3.358693587E0
1.787161558E1,2.574425697E0,2.357319832E0,-1.252592564E0,3.708586333E0
1.787955015E1,2.870598316E0,2.495090485E0,-7.617644668E-1,3.878929791E0
1.788745420E1,2.845677376E0,2.493652344E0,-1.834054291E-1,3.788115533E0
1.789535826E1,2.351250410E0,2.347599030E0,5.466552377E-1,3.367258773E0
1.790329283E1,1.594727635E0,2.059543610E0,1.115802169E0,2.833706158E0
1.791125792E1,8.177640438E-1,1.527885437E0,1.441080451E0,2.253859979E0
1.791913145E1,-1.782417297E-2,9.604501724E-1,1.627841949E0,1.890145933E0
1.792703550E1,-4.720530510E-1,5.625514984E-1,1.869094372E0,2.008186257E0
1.793493956E1,-7.430863380E-1,1.782302856E-1,1.894637108E0,2.042937373E0
1.794287413E1,-6.980521679E-1,-1.377172470E-1,1.484852076E0,1.646520135E0
1.795083922E1,-2.197005749E-1,-2.517223358E-1,8.118455410E-1,8.779098242E-1
1.795877378E1,4.856120348E-1,-1.992216110E-1,6.034429371E-2,5.283462240E-1
1.796667784E1,1.295045137E0,-1.474246979E-1,-7.807680964E-1,1.519366569E0
1.797464293E1,2.080986977E0,-1.440048218E-4,-1.197432995E0,2.400906619E0
1.798251646E1,2.680330515E0,2.382564545E-1,-1.333690763E0,3.003276354E0
1.799051207E1,3.073865175E0,3.838834763E-1,-1.481309891E0,3.433699555E0
1.799841612E1,3.460289001E0,4.510440826E-1,-1.668694973E0,3.868020637E0
1.800632017E1,3.570587635E0,4.308891296E-1,-1.797527313E0,4.020679786E0
1.801425474E1,3.402578354E0,3.733272552E-1,-1.713102579E0,3.827745177E0
1.802218931E1,3.162872314E0,2.301254272E-1,-1.401106596E0,3.466961016E0
1.803012388E1,2.661847115E0,-2.275276184E-2,-9.457458258E-1,2.824957153E0
1.803799742E1,2.120183468E0,-1.625404358E-1,-3.202417195E-1,2.150384173E0
1.804590147E1,1.674539804E0,-2.710828781E-1,9.354248643E-2,1.698917208E0
1.805380552E1,1.265247941E0,-4.441089630E-1,4.851937294E-1,1.426007741E0
1.806174009E1,9.892656207E-1,-7.148714066E-1,1.127310514E0,1.661480241E0
1.806964415E1,9.355216026E-1,-8.300104141E-1,1.534695029E0,1.979749173E0
1.807754820E1,8.841356039E-1,-9.403486252E-1,1.629581690E0,2.078818844E0
1.808548277E1,9.204654694E-1,-9.623517990E-1,1.283800006E0,1.849735149E0
1.809338682E1,1.018685818E0,-9.629402161E-1,7.805987597E-1,1.604465356E0
1.810126036E1,1.185326815E0,-9.158706665E-1,3.628483415E-1,1.541258464E0
1.810922544E1,1.188586831E0,-9.119310379E-1,-5.142098665E-2,1.498999997E0
1.811712950E1,1.098449111E0,-9.850721359E-1,-2.002934366E-1,1.488984561E0
1.812503355E1,1.005910873E0,-1.055621147E0,-1.203545928E-1,1.463105574E0
1.813299864E1,8.486134410E-1,-1.147163391E0,9.786522388E-2,1.430281867E0
1.814090269E1,7.564748526E-1,-1.246495247E0,2.597213984E-1,1.481033358E0
1.814886778E1,8.061262965E-1,-1.318751335E0,3.744167686E-1,1.590324686E0
1.815680235E1,8.018169999E-1,-1.344434738E0,4.681060612E-1,1.633872257E0
1.816464537E1,7.649356127E-1,-1.358106613E0,4.852674007E-1,1.632502531E0
1.817261046E1,6.120669842E-1,-1.386166573E0,3.848350048E-1,1.563387905E0
1.818051451E1,6.751300693E-1,-1.373660088E0,7.767188549E-2,1.532571554E0
1.818844908E1,8.557741642E-1,-1.260793686E0,-4.141834378E-1,1.579081397E0
1.819632261E1,1.013157606E0,-1.179173470E0,-9.403101802E-1,1.816898908E0
1.820422667E1,1.123851180E0,-1.063931465E0,-1.273643970E0,2.004285559E0
1.821213072E1,1.207235336E0,-8.598718643E-1,-1.526096225E0,2.127384889E0
1.822003477E1,1.115011334E0,-7.010221481E-1,-1.717319727E0,2.164224890E0
1.822803038E1,1.105298519E0,-5.131826401E-1,-1.833698630E0,2.201702047E0
1.823596495E1,1.102830172E0,-3.610973358E-1,-1.821046352E0,2.159359972E0
1.824386900E1,1.083987474E0,-1.805534363E-1,-1.741489887E0,2.059226898E0
1.825180357E1,9.458464384E-1,2.810955048E-2,-1.475987315E0,1.753269570E0
1.825967710E1,9.033142328E-1,2.031507492E-1,-1.196267605E0,1.512713791E0
1.826761168E1,9.007960558E-1,2.674636841E-1,-9.151000381E-1,1.311631974E0
1.827551573E1,9.404743910E-1,3.635807037E-1,-5.674147606E-1,1.156997199E0
1.828345030E1,1.003499389E0,4.399194717E-1,-1.666584611E-1,1.108293827E0
1.829138487E1,8.312160969E-1,5.704431534E-1,2.250175476E-1,1.032936827E0
1.829928892E1,4.662441909E-1,6.461534500E-1,7.016477585E-1,1.061700289E0
1.830725401E1,2.316746712E-1,7.135381699E-1,9.692171812E-1,1.225639350E0
1.831518858E1,-3.303501010E-2,7.568149567E-1,1.039993763E0,1.286641837E0
1.832309263E1,-3.143735230E-1,8.178243637E-1,1.014273286E0,1.340305077E0
1.833096617E1,-8.495270610E-1,9.389839172E-1,7.601128817E-1,1.476874611E0
1.833890074E1,-1.357186079E0,1.048453331E0,2.534170151E-1,1.733617208E0
1.834689634E1,-1.701674700E0,1.093411446E0,-3.345680237E-1,2.050166124E0
1.835480040E1,-1.756338239E0,1.241214752E0,-8.707136512E-1,2.320232819E0
1.836270445E1,-1.616963387E0,1.328888893E0,-1.205679178E0,2.415404431E0
1.837057798E1,-1.386781454E0,1.413666725E0,-1.052452803E0,2.242604136E0
1.837848204E1,-1.165403366E0,1.407001495E0,-5.086087584E-1,1.896444326E0
1.838644712E1,-6.672821641E-1,1.411919594E0,3.002271056E-1,1.590257445E0
1.839435118E1,-5.976648331E-1,1.256189346E0,1.057853460E0,1.747646666E0
1.840228575E1,-5.421841145E-1,1.126852036E0,1.893730879E0,2.269355804E0
1.841015928E1,-4.433947802E-1,1.110207558E0,2.144494057E0,2.455201522E0
1.841806334E1,-5.203899145E-1,1.069892883E0,1.937540293E0,2.273661987E0
1.842599791E1,-5.261050463E-1,1.111267090E0,1.448175550E0,1.899714054E0
1.843393248E1,-3.365251422E-1,1.260614395E0,1.003371000E0,1.645949935E0
1.844183653E1,-3.251852989E-1,1.381380081E0,4.266655147E-1,1.481890640E0
1.844980162E1,-7.259044647E-1,1.485555649E0,-2.789546549E-2,1.653659891E0
1.845773619E1,-1.178232789E0,1.458053589E0,-1.616451144E-1,1.881563689E0
1.846570128E1,-1.421620488E0,1.382472992E0,-1.070110500E-1,1.985872038E0
1.847363584E1,-1.686866403E0,1.206064224E0,2.071828246E-1,2.083994697E0
1.848153990E1,-2.259350300E0,8.450145721E-1,5.558558702E-1,2.475416965E0
1.848944395E1,-2.578682899E0,5.388107300E-1,9.773583412E-1,2.809831281E0
1.849734800E1,-2.979051113E0,2.873773575E-1,1.445950985E0,3.323869060E0
1.850531309E1,-3.412001371E0,-4.824066162E-2,1.589736700E0,3.764484466E0
1.851321714E1,-3.527501106E0,-3.841867447E-1,1.739123106E0,3.951634179E0
1.852112120E1,-3.370892286E0,-5.075292587E-1,1.778115988E0,3.844762310E0
1.852905577E1,-3.034025669E0,-6.166782379E-1,1.710721135E0,3.537254672E0
1.853695982E1,-2.529421806E0,-6.468372345E-1,1.802643299E0,3.172679616E0
1.854495543E1,-2.191725731E0,-6.410341263E-1,2.124619246E0,3.119069311E0
1.855285948E1,-1.904081225E0,-5.943346024E-1,2.485738754E0,3.187107793E0
1.856073301E1,-1.668056965E0,-5.857200623E-1,2.584465981E0,3.131285109E0
1.856860655E1,-1.535467148E0,-6.128292084E-1,2.398574591E0,2.913139040E0
1.857651060E1,-1.369443178E0,-6.373739243E-1,2.058678150E0,2.553385177E0
1.858444517E1,-1.296243548E0,-7.167921066E-1,1.652069449E0,2.218867217E0
1.859234922E1,-1.431247950E0,-8.079090118E-1,1.319376111E0,2.107591276E0
1.860025328E1,-1.531099677E0,-9.418601990E-1,1.137264609E0,2.127143072E0
1.860812681E1,-1.594235063E0,-1.147589684E0,1.004331827E0,2.206179942E0
1.861603087E1,-1.666345477E0,-1.259895325E0,1.003681660E0,2.317632489E0
1.862402647E1,-1.796339154E0,-1.391351700E0,1.127876282E0,2.536690524E0
1.863196104E1,-1.972352743E0,-1.484527588E0,1.193204284E0,2.741848640E0
1.863983458E1,-2.070879936E0,-1.501189232E0,1.312966704E0,2.875064240E0
1.864779966E1,-2.061137199E0,-1.472504616E0,1.212460876E0,2.808312264E0
1.865570372E1,-1.958336115E0,-1.467994690E0,9.911484718E-1,2.640542376E0
1.866363829E1,-1.624139547E0,-1.398822784E0,6.095224023E-1,2.228464047E0
1.867154234E1,-1.402386665E0,-1.317067146E0,3.620980382E-1,1.957669333E0
1.867947691E1,-1.164223433E0,-1.196916580E0,1.643194556E-1,1.677804036E0
1.868741148E1,-1.050693035E0,-1.156479836E0,-1.626533270E-2,1.562583126E0
1.869531553E1,-8.262703419E-1,-1.158762932E0,-2.917676568E-1,1.452784422E0
1.870318907E1,-6.031651497E-1,-1.221571922E0,-5.312237740E-1,1.462273865E0
1.871112364E1,-4.548819065E-1,-1.294223785E0,-7.077295184E-1,1.543636559E0
1.871902769E1,-4.020246267E-1,-1.332319260E0,-7.096616626E-1,1.562151749E0
1.872693174E1,-3.058462143E-1,-1.395134926E0,-5.688127279E-1,1.537365047E0
1.873483580E1,-4.992114305E-1,-1.503272057E0,-1.991797090E-1,1.596468442E0
1.874280088E1,-7.663563490E-1,-1.415008545E0,4.875016212E-2,1.609946525E0
1.875073546E1,-8.501565456E-1,-1.252772331E0,-1.957309246E-2,1.514129378E0
1.875860899E1,-8.108353615E-1,-1.222547531E0,-3.198143840E-1,1.501451861E0
1.876654356E1,-6.829571724E-1,-1.223795891E0,-4.938189387E-1,1.485921945E0
1.877441710E1,-5.994536877E-1,-1.186718941E0,-3.910153508E-1,1.385835334E0
1.878235167E1,-4.681397676E-1,-1.144647598E0,-3.833407164E-2,1.237272188E0
1.879025572E1,-3.315529823E-1,-1.073639870E0,2.752620578E-1,1.156892022E0
1.879819029E1,-2.895139456E-1,-1.012113571E0,4.489596486E-1,1.144446142E0
1.880609434E1,-2.551398873E-1,-8.667440414E-1,4.075393081E-1,9.911760102E-1
1.881402891E1,-3.525418639E-1,-7.382421494E-1,2.082858086E-1,8.441979714E-1
1.882202452E1,-4.835228324E-1,-4.876518250E-1,-1.015902162E-1,6.942040074E-1
1.882992857E1,-4.737471342E-1,-2.702589035E-1,-3.604764044E-1,6.537732483E-1
1.883786314E1,-4.414517879E-1,-1.055641174E-1,-5.171371698E-1,6.880801671E-1
1.884576719E1,-3.763514757E-1,3.965091705E-2,-3.918991387E-1,5.447913026E-1
1.885364073E1,-2.950837612E-1,1.579360962E-1,-1.177353859E-1,3.547955153E-1
1.886151426E1,-1.341345310E-1,2.198524475E-1,2.778158784E-1,3.788255976E-1
1.886944883E1,-1.649771929E-1,2.612304688E-1,7.305110693E-1,7.931615563E-1
1.887732237E1,-7.687425613E-2,2.862958908E-1,1.134501219E0,1.172590297E0
1.888519590E1,2.222657204E-2,3.668003082E-1,1.282070398E0,1.333694490E0
1.889309996E1,8.577501774E-2,5.319995880E-1,1.318724036E0,1.424575024E0
1.890106505E1,1.550589800E-1,7.690677643E-1,1.153156281E0,1.394732204E0
1.890896910E1,3.033614755E-1,9.391155243E-1,8.491516113E-1,1.301931109E0
1.891690367E1,3.060566783E-1,1.099680901E0,4.500226378E-1,1.226983760E0
1.892480772E1,2.072938681E-1,1.289261818E0,5.853629112E-2,1.307131700E0
1.893274229E1,1.372432709E-1,1.469562531E0,-2.297365367E-1,1.493729769E0
1.894070738E1,-1.870107651E-2,1.561770439E0,-3.765667677E-1,1.606635978E0
1.894864195E1,-4.172793627E-1,1.628085136E0,-1.803846955E-1,1.690361475E0
1.895651548E1,-8.321119547E-1,1.644478798E0,1.321581602E-1,1.847751769E0
1.896441954E1,-1.145374537E0,1.632232666E0,3.406763375E-1,2.022900559E0
1.897235411E1,-1.181178093E0,1.689217567E0,2.681295574E-1,2.078588737E0
1.898031920E1,-8.040904999E-1,1.815276146E0,-3.390175998E-1,2.014130569E0
1.898828428E1,-2.179468870E-1,1.967315674E0,-9.102362394E-1,2.178614656E0
1.899615782E1,3.954062462E-1,2.236685753E0,-1.177580118E0,2.558476928E0
1.900403135E1,9.177785516E-1,2.463168144E0,-1.106463313E0,2.851977531E0
1.901193541E1,1.318430185E0,2.623185158E0,-6.962441206E-1,3.017302504E0
1.901990049E1,1.471129298E0,2.647279739E0,-2.617921829E-1,3.039876079E0
1.902777403E1,1.419659853E0,2.475629807E0,1.656749249E-1,2.858605467E0
1.903570860E1,1.108439326E0,2.086866379E0,6.416957378E-1,2.448555175E0
1.904367369E1,6.290265322E-1,1.619624138E0,1.119013429E0,2.066651345E0
1.905157774E1,1.128445864E-1,1.205532074E0,1.376861572E0,1.833518277E0
1.905951231E1,-3.184161186E-1,8.298664093E-1,1.365422726E0,1.629247158E0
1.906744688E1,-6.309647560E-1,5.569953918E-1,1.051379204E0,1.346758560E0
1.907538145E1,-7.054256201E-1,3.913278580E-1,4.903587699E-1,9.440415886E-1
1.908325499E1,-6.163685322E-1,2.778100967E-1,3.318177164E-2,6.768970729E-1
1.909115904E1,-3.638125658E-1,2.092838287E-1,-2.986467779E-1,5.151205703E-1
1.909909361E1,-7.748985291E-2,1.210613251E-1,-3.912450671E-1,4.168131767E-1
1.910699766E1,2.417359352E-1,7.318592072E-2,-4.380844533E-1,5.056781878E-1
1.911490172E1,6.302092075E-1,3.457832336E-2,-4.698103666E-1,7.868170603E-1
1.912283628E1,1.047093153E0,-6.762504578E-3,-4.597911835E-1,1.143616078E0
1.913074034E1,1.429082036E0,2.008438110E-3,-4.205237031E-1,1.489670999E0
1.913876646E1,1.681363583E0,4.905128479E-2,-3.999344110E-1,1.728969942E0
1.914667051E1,1.842917800E0,6.981563568E-2,-3.851130605E-1,1.884020252E0
1.915457457E1,1.926492095E0,4.045581818E-2,-2.035108656E-1,1.937633902E0
1.916250914E1,1.925932407E0,9.010314941E-3,-1.605192572E-2,1.926020376E0
1.917044371E1,1.797466278E0,-7.730484009E-2,1.471853107E-1,1.805138381E0
1.917840880E1,1.581735730E0,-1.897697449E-1,2.653030753E-1,1.615018947E0
1.918631285E1,1.279271364E0,-2.900114059E-1,3.596666753E-1,1.360147770E0
1.919421690E1,1.097227097E0,-3.231067657E-1,3.291097879E-1,1.190217852E0
1.920212095E1,8.443663120E-1,-4.422426224E-1,2.528215051E-1,9.861296666E-1
1.921005552E1,7.182487249E-1,-5.350246429E-1,3.351441026E-1,9.562709704E-1
1.921805113E1,6.920191646E-1,-6.278514862E-1,3.458868265E-1,9.963562162E-1
1.922592466E1,7.813785672E-1,-7.567567825E-1,2.388043702E-1,1.113669978E0
1.923382872E1,8.171133399E-1,-8.833322525E-1,3.544835746E-1,1.254435603E0
1.924170225E1,8.858880997E-1,-9.787473679E-1,6.584782004E-1,1.475241565E0
1.924963682E1,7.394248247E-1,-1.079414368E0,8.845465779E-1,1.579337550E0
1.925763243E1,6.365761161E-1,-1.206715584E0,1.092591405E0,1.747898060E0
1.926553648E1,6.912373900E-1,-1.312157631E0,1.028461695E0,1.804799223E0
1.927344053E1,7.580215931E-1,-1.381527901E0,7.624177933E-1,1.750570469E0
1.928137510E1,7.552429438E-1,-1.399165154E0,4.741328955E-1,1.659173600E0
1.928930967E1,7.113486528E-1,-1.387051582E0,1.327893734E-1,1.564468605E0
1.929730528E1,5.796075463E-1,-1.314561844E0,-1.635743380E-1,1.445951006E0
1.930520933E1,4.966226518E-1,-1.292351723E0,-4.917372763E-1,1.469221761E0
1.931311338E1,4.307212830E-1,-1.291687012E0,-8.479440212E-1,1.604052749E0
1.932101744E1,4.387890100E-1,-1.324501038E0,-1.075948715E0,1.761960394E0
1.932895201E1,4.609926939E-1,-1.366793633E0,-9.254627824E-1,1.713802923E0
1.933691710E1,4.497724771E-1,-1.413662910E0,-7.786630392E-1,1.675426583E0
1.934485167E1,4.870435596E-1,-1.357422829E0,-6.119648218E-1,1.566623474E0
1.935272520E1,6.182352304E-1,-1.241230965E0,-5.272272825E-1,1.483522064E0
1.936062925E1,6.092472076E-1,-1.122556686E0,-5.783039331E-1,1.402052465E0
1.936850279E1,5.847491622E-1,-9.223804474E-1,-7.146922946E-1,1.305182879E0
1.937646788E1,6.592533588E-1,-7.437076569E-1,-9.696913362E-1,1.388530647E0
1.938440245E1,5.247091651E-1,-6.701917648E-1,-9.708359838E-1,1.291123238E0
1.939230650E1,4.483972788E-1,-5.940866470E-1,-7.747689486E-1,1.074367715E0
1.940018004E1,4.460319281E-1,-5.059947968E-1,-5.240705013E-1,8.541809560E-1
1.940805357E1,3.978549838E-1,-4.559307098E-1,-2.096903622E-1,6.404150594E-1
1.941598814E1,2.379486561E-1,-3.814039230E-1,-3.448921442E-2,4.508636394E-1
1.942389219E1,1.592122912E-1,-1.699476242E-1,-1.076191068E-1,2.565397061E-1
1.943176573E1,2.065523863E-1,1.780605316E-2,-5.075306296E-1,5.482410818E-1
1.943966978E1,2.281111479E-1,2.386655807E-1,-8.885330558E-1,9.478855134E-1
1.944754332E1,4.675655365E-1,4.376173019E-1,-1.056518555E0,1.235458575E0
1.945550840E1,7.537722588E-1,6.241655350E-1,-9.167637229E-1,1.340973884E0
1.946341246E1,7.274315357E-1,7.220849991E-1,-3.096297979E-1,1.070716581E0
1.947137755E1,5.870937109E-1,7.652635574E-1,3.599109650E-1,1.029486882E0
1.947925108E1,3.166155219E-1,8.212852478E-1,8.406126499E-1,1.217121388E0
1.948715513E1,-2.271533012E-2,9.041185379E-1,8.723454475E-1,1.256555966E0
